student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
1207,B.Tech/B.E.,Computer Science,1,Data Engineering,Generative AI Engineer,GenAI Startups,Entrepreneurship/Startup,7.9,89.9,0,7.8,3.0,7.7,3.6,76.5,49.4,49.9,60.1,65.5,53.1,57.2,67.8,55.4,1,1,4,1,0,1,41.4,35.2,47.0,45.0,56.5,31.1,66.1,76.0,Good,45.7,0.8587
1208,MSc,Aerospace Engineering,1,Generative AI,Conversational AI Engineer,AI/ML Product Companies,Government Exams,7.24,83.3,0,3.3,0.8,5.7,6.2,71.8,35.9,28.4,46.3,59.5,37.0,54.8,38.0,44.0,1,2,1,0,1,1,32.7,42.1,37.6,21.4,26.9,20.0,53.3,69.7,Good,34.6,0.5797
1209,B.Tech/B.E.,AI & Data Science,4,MLOps,Data Engineer,Analytics/Data Services,Entrepreneurship/Startup,7.37,77.0,1,3.4,2.9,5.5,3.6,78.6,59.1,51.2,44.5,52.5,43.5,54.2,46.6,46.9,0,2,2,1,1,0,55.7,55.4,43.4,30.6,46.3,26.9,54.0,76.4,Good,37.0,0.5183
1210,B.Tech/B.E.,Electronics & Instrumentation,4,Generative AI,Robotics Engineer,Autonomous Systems/Robotics,Entrepreneurship/Startup,6.69,69.6,2,3.4,2.0,7.8,4.7,73.2,89.4,69.1,70.1,59.9,68.3,72.4,50.6,66.5,4,2,3,0,4,0,70.1,60.0,46.7,51.0,50.5,49.5,70.4,72.3,Good,49.1,0.4013
1211,M.Tech/M.E.,Mass Communication,3,NLP,AI Transformation Consultant,Consulting,Job Placement,8.43,93.3,0,6.8,5.8,7.1,4.5,73.7,68.7,61.9,61.1,43.3,72.4,69.6,61.2,79.6,6,4,5,2,4,2,45.5,59.6,81.4,65.3,55.5,61.2,21.9,86.4,Excellent,55.5,0.5561
1212,BCA,Mathematics & Computing,1,Classical ML,AI Ethics Specialist,Core Product Engineering,Entrepreneurship/Startup,8.0,77.4,0,4.0,1.1,6.4,4.9,77.1,55.5,51.7,67.1,53.0,53.6,73.9,67.3,72.7,3,1,1,0,0,0,31.3,33.0,36.6,25.8,35.0,32.1,39.7,80.9,Good,54.1,0.4526
1213,MSc,AI & Data Science,4,Applied Research,Analytics Engineer,FinTech,Freelance/Remote Work,7.15,82.4,0,4.5,3.4,6.8,4.9,84.0,73.5,73.4,54.1,68.2,62.8,72.8,55.0,73.4,4,1,3,2,1,1,50.0,65.2,33.6,38.9,57.7,47.5,68.5,76.8,Good,55.5,0.6449
1214,M.Tech/M.E.,Chemical Engineering,4,Generative AI,Analytics Engineer,FinTech,Career Switch/Upskilling,4.61,75.9,4,4.7,3.3,6.6,4.6,57.7,59.5,34.9,43.4,50.8,77.8,57.4,10.5,51.7,3,4,1,0,1,1,40.7,56.8,53.3,18.2,59.3,28.4,32.5,59.7,Average,36.7,0.1893
1215,MCA,Information Technology,1,MLOps,Software Engineer Backend,Freelance/Remote-Global,Higher Studies/Research,6.51,79.9,1,5.0,0.3,7.2,6.5,75.7,49.7,43.6,43.0,47.6,27.7,62.3,61.0,64.7,0,0,2,1,1,0,48.1,37.6,46.8,0.3,44.3,26.0,36.0,69.0,Average,33.5,0.0526
1216,PhD,Mathematics & Computing,3,Generative AI,Applied Scientist,Research Labs/Academia,Freelance/Remote Work,7.0,77.4,0,3.8,3.1,6.6,4.9,77.9,57.9,73.0,67.1,57.7,58.9,65.2,61.0,88.9,5,0,1,2,3,3,54.5,59.9,38.5,38.2,57.0,47.4,62.9,71.0,Good,55.3,0.454
1217,B.Tech/B.E.,Computer Science,4,Computer Vision,AI Transformation Consultant,Consulting,Higher Studies/Research,5.91,77.3,2,3.3,0.4,7.8,5.6,66.2,46.7,27.4,49.5,36.8,52.7,42.0,39.8,54.8,3,0,0,0,0,0,38.1,36.1,26.2,9.4,19.7,23.8,26.3,60.9,Average,32.3,0.0938
1218,MCA,Robotics,4,Generative AI,AI Solutions Architect,Consulting,Job Placement,6.04,67.9,5,3.1,2.6,5.2,6.2,56.8,50.6,40.5,41.9,46.5,47.5,41.2,69.2,80.6,1,1,3,0,1,0,48.2,62.5,29.5,36.1,30.0,30.5,40.0,47.2,At-Risk,27.1,0.05
1219,B.Tech/B.E.,Pharmacy,3,NLP,Data Scientist,Consulting,Entrepreneurship/Startup,7.13,57.7,2,0.0,0.9,6.7,8.2,69.3,35.0,44.9,44.3,39.1,18.6,56.9,72.4,66.0,0,0,1,0,0,0,44.7,44.5,36.0,20.4,15.8,26.2,31.4,52.7,At-Risk,34.4,0.3189
1220,BS (Data Science & AI),Metallurgical Engineering,4,Computer Vision,Computer Vision Engineer,AI/ML Product Companies,Entrepreneurship/Startup,8.23,96.1,0,5.5,1.6,5.5,5.5,85.1,31.9,68.9,56.2,54.7,44.6,53.7,44.0,62.2,1,0,2,0,0,1,35.5,37.4,22.5,24.3,39.4,20.9,51.9,79.9,Good,37.9,0.3631
1221,B.Tech/B.E.,Design,1,Computer Vision,Data Analyst,HealthTech,Entrepreneurship/Startup,7.93,91.3,0,6.5,3.8,7.2,2.6,83.4,58.8,52.1,88.9,50.0,53.9,63.1,61.5,60.8,4,1,3,1,1,0,63.3,57.5,51.6,43.9,59.6,46.7,52.4,94.6,Excellent,54.8,0.9021
1222,BS (Data Science & AI),Aerospace Engineering,2,Data Engineering,Analytics Engineer,FinTech,Career Switch/Upskilling,5.24,56.2,1,0.9,0.0,5.5,6.9,63.2,52.7,47.6,39.8,42.7,38.2,52.4,44.9,44.8,2,0,0,1,1,0,46.1,36.3,52.2,29.0,20.2,28.7,49.5,51.8,At-Risk,31.1,0.1809
1223,B.Tech/B.E.,AI & Data Science,2,Applied Research,Reinforcement Learning Engineer,GenAI Startups,Job Placement,8.35,84.2,1,7.0,4.4,6.8,5.9,86.2,74.9,100.0,65.5,86.9,75.7,93.8,85.3,77.0,7,1,2,0,4,2,77.5,57.0,50.3,50.7,62.3,45.8,81.7,82.8,Excellent,60.4,0.6984
1224,PhD,Chemistry,2,Generative AI,Computer Vision Engineer,AI/ML Product Companies,Higher Studies/Research,6.11,73.6,4,3.0,1.7,6.6,5.2,57.3,38.2,51.6,59.0,21.1,30.9,36.7,75.0,86.3,3,0,4,0,1,0,27.7,48.3,45.9,32.8,54.3,35.9,53.4,52.0,At-Risk,30.5,0.2788
1225,B.Tech/B.E.,Mathematics & Computing,2,Data Engineering,Software Engineer Full Stack,HealthTech,Freelance/Remote Work,7.34,69.7,0,5.2,2.6,6.9,6.9,55.0,61.3,64.1,47.8,71.8,54.4,47.1,34.8,45.8,3,2,1,2,0,2,53.9,60.7,41.2,18.9,34.4,36.0,48.0,63.5,Average,45.8,0.2589
1226,M.Tech/M.E.,Physics,1,Robotics,Robotics Engineer,AI/ML Product Companies,Higher Studies/Research,6.28,76.8,3,6.1,2.7,5.8,6.6,77.6,81.0,70.6,62.1,66.3,58.6,46.5,63.8,58.3,3,3,1,2,2,1,61.3,72.9,40.6,27.6,52.0,47.1,63.7,69.0,Average,51.2,0.474
1227,PhD,Physics,2,Computer Vision,Conversational AI Engineer,AI/ML Product Companies,Higher Studies/Research,6.75,73.0,1,3.6,2.2,5.6,4.6,66.9,43.0,41.1,58.1,61.7,35.7,52.8,71.7,73.5,3,0,1,3,0,0,52.7,39.2,51.3,17.5,39.5,41.0,46.6,66.4,Average,49.3,0.7476
1228,B.Tech/B.E.,Textile Engineering,4,Data Engineering,Robotics Engineer,Core Product Engineering,Government Exams,6.98,64.4,2,3.8,2.8,6.6,4.5,68.2,51.0,37.4,62.3,53.0,67.3,54.5,16.2,58.7,1,0,1,1,0,0,23.0,57.4,42.9,12.0,21.9,29.5,50.8,68.4,Average,37.0,0.1093
1229,MSc,Mathematics & Computing,4,Data Engineering,AI Ethics Specialist,Research Labs/Academia,Freelance/Remote Work,8.46,76.8,1,4.1,3.6,5.7,5.0,76.1,61.5,54.0,53.5,61.6,45.3,67.3,83.2,60.2,4,0,2,0,1,0,41.4,53.7,53.6,52.3,40.5,40.6,58.4,78.0,Good,57.1,0.2879
1230,B.Tech/B.E.,Economics,3,Data Engineering,Data Analyst,Consulting,Career Switch/Upskilling,7.17,79.2,0,5.4,2.7,6.1,4.9,81.7,41.6,51.7,46.8,81.4,55.2,57.5,43.0,49.6,5,0,2,1,0,1,24.5,59.5,37.5,34.2,39.0,42.7,45.7,81.9,Excellent,47.7,0.3789
1231,B.Tech/B.E.,Aerospace Engineering,1,Classical ML,Prompt Engineer,Core Product Engineering,Higher Studies/Research,8.26,96.6,0,5.6,0.4,7.4,2.9,75.3,42.8,30.4,63.6,31.1,30.6,54.7,39.9,53.5,0,1,2,0,1,0,17.8,36.2,34.2,23.0,51.3,28.5,64.2,80.1,Excellent,37.3,0.0821
1232,MCA,Information Technology,4,MLOps,AI Solutions Architect,AI/ML Product Companies,Entrepreneurship/Startup,6.72,72.9,0,2.0,1.1,7.0,6.1,70.2,46.0,60.4,69.6,56.9,40.3,52.1,70.3,67.9,2,2,2,0,0,0,35.1,31.9,50.9,44.5,31.9,30.9,59.8,66.2,Average,39.2,0.3333
1233,B.Tech/B.E.,Economics,3,Generative AI,Analytics Engineer,FinTech,Government Exams,5.68,78.2,1,3.9,2.0,5.6,5.5,56.9,35.0,25.7,44.7,22.2,36.8,48.3,46.6,49.1,4,2,3,0,0,0,38.3,59.4,45.9,38.8,60.6,38.2,38.1,65.4,Average,38.3,0.281
1234,B.Tech/B.E.,Mathematics & Computing,2,Classical ML,AI/ML Engineer,AI/ML Product Companies,Entrepreneurship/Startup,6.59,87.9,1,3.8,2.8,7.9,6.8,65.8,50.8,47.8,60.4,33.3,37.1,72.2,59.8,69.3,1,0,1,0,1,0,56.0,41.9,43.8,29.3,33.4,31.1,43.3,61.7,Average,43.7,0.6339
1235,B.Tech/B.E.,Mathematics & Computing,4,Applied Research,Generative AI Engineer,GenAI Startups,Government Exams,6.73,81.3,5,3.6,4.8,6.6,5.8,57.5,72.9,72.7,54.6,41.0,55.2,68.4,66.7,74.3,5,2,1,0,5,0,48.0,39.3,54.6,28.7,40.4,42.5,31.7,62.2,Average,32.4,0.5051
1236,B.Tech/B.E.,Food Technology,1,NLP,Data Analyst,Analytics/Data Services,Higher Studies/Research,8.13,79.5,0,4.6,3.7,6.7,7.1,75.9,48.5,53.1,58.4,72.4,62.0,74.4,76.9,75.4,3,1,3,1,0,0,41.1,45.1,53.9,34.4,43.2,41.3,49.1,79.3,Good,49.4,0.3108
1237,B.Tech/B.E.,Biotechnology,3,MLOps,MLOps Engineer,AI/ML Product Companies,Government Exams,7.48,82.6,0,4.8,1.0,7.5,5.7,66.2,45.4,45.5,57.2,47.9,40.2,62.9,57.9,68.4,0,1,1,2,0,0,25.5,26.6,36.0,26.9,38.4,28.7,45.8,71.5,Good,40.1,0.7519
1238,B.Tech/B.E.,Computer Science,4,NLP,Generative AI Engineer,GenAI Startups,Government Exams,6.6,88.9,1,4.1,4.4,5.5,8.0,64.3,74.6,60.4,56.5,48.0,74.3,63.7,47.2,56.3,4,3,4,2,3,1,38.6,63.7,59.1,44.5,56.0,48.0,51.5,66.1,Average,51.2,0.8185
1239,BCA,Computer Science,1,Applied Research,Software Engineer Full Stack,HealthTech,Job Placement,7.98,93.6,0,5.4,4.2,5.7,4.4,76.8,73.3,53.5,64.9,66.7,62.8,59.0,84.4,79.9,4,3,3,1,5,2,56.3,53.5,60.8,26.3,73.8,47.1,55.9,86.7,Excellent,56.6,0.4509
1240,B.Tech/B.E.,Computer Science,2,Generative AI,MLOps Engineer,AI/ML Product Companies,Higher Studies/Research,7.51,77.8,0,4.8,2.9,6.4,3.8,60.6,84.6,56.6,54.5,55.5,40.0,65.8,65.2,54.3,3,1,1,0,1,1,39.9,51.8,64.3,42.3,30.0,36.7,62.3,78.7,Good,53.3,0.828
1241,B.Tech/B.E.,Information Technology,2,Data Engineering,Reinforcement Learning Engineer,Research Labs/Academia,Job Placement,6.67,64.8,3,2.4,2.2,6.1,6.2,73.8,60.9,62.1,57.3,49.9,40.7,52.4,61.1,63.5,5,2,3,1,1,0,53.5,47.1,40.5,42.5,38.8,33.6,46.3,63.6,Average,40.5,0.0673
1242,B.Tech/B.E.,Agricultural Engineering,2,Applied Research,Data Analyst,Consulting,Government Exams,5.28,67.5,3,2.2,2.8,7.2,5.0,59.1,65.5,32.7,46.1,37.6,32.1,31.2,46.5,60.4,0,0,0,1,1,0,50.3,50.1,32.4,19.2,44.0,29.3,38.3,42.1,At-Risk,34.5,0.1649
1243,B.Tech/B.E.,Physics,4,Robotics,Cloud DevOps Engineer,Core Product Engineering,Freelance/Remote Work,6.61,65.8,2,2.3,4.5,5.7,5.9,55.9,62.2,55.7,51.4,58.4,46.8,57.8,71.7,68.7,1,1,2,2,2,1,36.1,43.4,35.9,45.7,56.1,37.4,40.6,58.1,At-Risk,41.7,0.082
1244,B.Tech/B.E.,Electronics & Instrumentation,3,Classical ML,Data Analyst,Freelance/Remote-Global,Job Placement,7.7,75.1,0,1.8,2.3,5.8,4.1,79.5,26.8,62.3,67.5,81.1,30.6,63.0,50.0,64.4,3,1,1,0,0,2,45.0,39.0,33.1,41.1,38.0,21.4,41.0,78.3,Good,42.3,0.4271
1245,B.Tech/B.E.,Robotics,4,Applied Research,Data Engineer,Autonomous Systems/Robotics,Government Exams,6.67,85.0,3,4.6,2.4,6.5,2.7,66.2,59.0,62.1,63.3,60.2,61.6,58.9,55.0,57.3,4,2,3,0,0,2,47.7,36.8,37.6,35.0,53.8,39.6,55.2,66.8,Average,44.0,0.5911
1246,B.Tech/B.E.,Aerospace Engineering,4,Data Engineering,AI/ML Engineer,GenAI Startups,Freelance/Remote Work,5.55,79.7,0,4.4,1.8,5.9,3.2,69.7,51.7,41.3,44.8,23.7,57.0,32.3,59.2,65.5,2,1,0,0,1,1,32.6,38.8,27.7,17.1,53.8,27.0,17.8,68.6,Average,45.4,0.7223
1247,B.Tech/B.E.,Electronics & Communication,4,Applied Research,Computer Vision Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,7.53,87.9,1,4.3,1.2,7.5,4.1,72.1,61.7,59.6,63.2,56.9,64.3,61.1,73.8,87.4,1,2,0,0,0,0,48.1,51.4,40.2,53.8,56.7,34.6,30.4,79.8,Good,44.8,0.5036
1248,MCA,Information Technology,2,Applied Research,MLOps Engineer,Freelance/Remote-Global,Government Exams,6.54,64.2,4,4.4,1.5,6.1,4.9,64.5,59.2,60.4,68.0,46.8,42.0,54.5,68.7,87.6,2,3,0,0,0,0,39.1,52.3,17.0,21.8,49.4,23.8,44.7,57.9,Average,35.6,0.1457
1249,MSc,Aerospace Engineering,4,Data Engineering,Software Engineer Full Stack,Government/PSU,Job Placement,7.71,75.0,0,3.9,2.9,6.1,5.7,77.0,71.7,62.8,56.3,68.1,36.1,59.0,44.0,54.6,2,0,3,1,2,0,24.5,49.5,43.0,39.0,39.6,43.8,60.4,63.6,Average,42.0,0.0899
1250,MSc,Aerospace Engineering,4,Classical ML,Cloud DevOps Engineer,Autonomous Systems/Robotics,Higher Studies/Research,7.53,84.6,0,5.0,2.5,7.7,4.2,79.4,42.1,47.2,67.2,53.7,55.0,56.9,67.2,84.0,4,0,6,0,4,0,31.4,44.2,42.7,32.3,52.7,40.6,65.2,79.9,Excellent,44.4,0.2632
1251,BS (Data Science & AI),Automobile Engineering,4,NLP,AI Transformation Consultant,Consulting,Freelance/Remote Work,7.93,73.9,1,2.9,0.2,7.0,5.0,75.4,67.2,66.0,59.8,82.1,51.7,58.3,40.8,58.8,3,0,1,2,0,3,40.8,47.4,39.0,31.2,35.6,41.7,45.2,71.3,Good,39.4,0.1953
1252,MCA,Information Technology,4,Generative AI,Applied Scientist,Core Product Engineering,Government Exams,5.9,63.0,2,2.9,4.2,6.5,6.7,57.9,78.9,46.2,64.2,42.1,69.3,47.1,59.3,64.6,5,1,3,3,6,2,60.5,52.4,62.5,21.8,58.0,49.9,29.3,56.4,At-Risk,46.5,0.3067
1253,BCA,Electronics & Communication,2,NLP,Applied Scientist,Research Labs/Academia,Entrepreneurship/Startup,7.59,86.0,0,4.7,3.3,6.8,4.4,77.9,70.6,62.2,55.4,45.9,46.7,71.4,59.6,68.0,3,1,2,1,3,0,33.5,68.3,56.7,38.7,49.4,46.2,56.2,77.4,Good,43.0,0.2295
1254,PhD,Statistics,2,MLOps,Applied Scientist,AI/ML Product Companies,Entrepreneurship/Startup,7.04,92.6,0,4.7,2.4,5.8,2.2,73.2,69.5,65.5,74.2,56.0,69.5,69.6,60.5,48.6,3,3,4,2,7,0,57.7,68.1,43.9,56.6,64.5,57.6,46.3,76.8,Good,51.0,0.5663
1255,B.Tech/B.E.,Mechanical Engineering,3,Data Engineering,Generative AI Engineer,Core Product Engineering,Career Switch/Upskilling,7.53,65.2,1,2.2,1.4,6.2,4.5,74.1,35.8,52.3,39.2,64.1,38.2,60.0,75.4,85.2,1,0,2,0,0,0,43.5,35.8,47.0,20.7,39.7,21.7,45.6,70.3,Average,27.9,0.1878
1256,BCA,Computer Science,2,MLOps,Computer Vision Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,6.87,76.9,4,4.0,0.3,7.0,4.4,67.0,38.3,41.1,46.8,60.5,44.9,40.4,44.0,54.7,4,2,1,1,3,1,21.8,67.0,55.0,45.8,25.3,34.6,46.5,54.6,At-Risk,35.3,0.4921
1257,B.Tech/B.E.,Environmental Engineering,2,NLP,Applied Scientist,FinTech,Career Switch/Upskilling,8.4,100.0,0,4.9,2.1,5.1,3.2,83.8,60.3,48.6,63.5,65.5,33.5,61.5,60.7,80.0,3,2,3,0,2,0,38.1,38.4,64.3,55.6,56.8,34.9,70.2,84.4,Excellent,42.3,0.1588
1258,B.Tech/B.E.,Commerce,1,NLP,Data Analyst,Freelance/Remote-Global,Higher Studies/Research,7.16,58.0,1,4.1,3.1,6.4,5.1,62.6,44.6,34.2,60.1,66.7,37.6,75.8,77.1,87.8,4,2,0,0,5,0,34.7,36.0,43.9,44.7,22.0,26.1,42.9,61.7,Average,43.6,0.2772
1259,MSc,Biotechnology,1,Robotics,Applied Scientist,AI/ML Product Companies,Government Exams,8.09,81.6,0,3.7,3.7,6.8,4.2,73.9,83.4,62.9,80.3,53.4,58.3,68.6,84.6,80.2,7,2,0,1,5,0,54.4,61.8,66.3,37.9,50.4,49.7,70.6,81.6,Good,56.9,0.7968
1260,MSc,Information Technology,4,Generative AI,Generative AI Engineer,FinTech,Career Switch/Upskilling,7.0,89.9,1,4.9,0.2,7.0,5.4,55.9,47.8,46.9,56.9,52.6,60.5,50.8,47.2,66.3,4,2,3,2,0,1,28.6,23.9,33.4,25.1,43.9,33.9,46.3,71.5,Good,42.8,0.5517
1261,BS (Data Science & AI),Mechanical Engineering,1,Classical ML,AI Product Manager,HealthTech,Freelance/Remote Work,5.26,72.5,2,3.3,2.2,6.8,5.1,60.1,69.4,54.3,49.1,26.0,45.4,56.1,50.4,49.7,3,2,3,1,5,0,46.4,52.0,54.6,21.6,29.9,33.3,46.0,50.5,At-Risk,39.4,0.3187
1262,M.Tech/M.E.,Information Technology,1,MLOps,Conversational AI Engineer,AI/ML Product Companies,Job Placement,8.25,87.3,0,3.9,3.1,7.3,3.2,79.0,83.3,93.3,75.5,69.3,63.7,50.2,78.1,75.4,6,1,3,2,3,1,57.7,77.4,38.3,58.0,52.6,58.8,56.3,84.0,Excellent,58.7,0.8045
1263,BS (Data Science & AI),Computer Science,1,Generative AI,Data Analyst,Analytics/Data Services,Freelance/Remote Work,8.08,98.6,0,8.4,6.7,6.8,4.2,94.6,72.3,63.6,54.7,62.6,56.8,79.7,83.8,77.8,5,2,4,2,0,0,47.9,69.4,58.4,36.6,54.8,56.5,56.6,84.2,Excellent,50.0,0.4522
1264,MSc,Automobile Engineering,2,Classical ML,Data Analyst,Consulting,Career Switch/Upskilling,7.54,67.8,1,5.5,4.1,5.3,6.7,69.7,38.0,43.6,47.9,53.5,24.4,67.8,93.8,91.2,1,1,1,1,0,0,39.3,28.3,60.8,41.0,49.6,33.5,30.0,67.9,Average,36.3,0.3166
1265,B.Tech/B.E.,AI & Data Science,1,Applied Research,NLP Engineer,GenAI Startups,Entrepreneurship/Startup,7.96,58.4,1,3.5,4.4,6.0,4.2,72.8,83.3,63.4,62.6,79.1,51.5,54.2,44.0,56.5,1,0,0,1,2,0,30.3,66.7,35.7,43.4,41.0,44.4,67.9,70.3,Average,43.8,0.8068
1266,MCA,Mathematics & Computing,4,MLOps,Software Engineer Backend,Core Product Engineering,Job Placement,5.75,79.6,0,3.3,4.9,6.4,7.4,67.6,78.9,53.1,64.5,50.0,59.0,55.6,66.7,62.1,4,3,3,1,2,1,55.7,72.0,41.1,47.7,45.8,52.3,65.3,61.1,Average,53.1,0.5759
1267,B.Tech/B.E.,Statistics,4,Data Engineering,MLOps Engineer,AI/ML Product Companies,Higher Studies/Research,6.56,88.3,3,6.3,1.7,6.2,4.6,93.5,46.0,32.2,53.9,57.2,58.6,54.4,47.0,50.8,2,3,3,1,0,2,35.4,45.8,29.9,32.5,51.7,32.6,29.4,78.0,Good,36.3,0.5628
1268,B.Tech/B.E.,Business Administration,1,Computer Vision,Robotics Engineer,Autonomous Systems/Robotics,Higher Studies/Research,5.48,63.7,2,3.4,1.8,5.4,5.2,48.1,53.8,62.3,46.9,36.6,65.5,52.5,57.8,49.0,3,0,2,0,1,0,51.4,38.0,44.7,44.2,22.0,42.2,51.8,52.9,At-Risk,37.6,0.2362
1269,B.Tech/B.E.,Computer Science,1,Applied Research,Conversational AI Engineer,GenAI Startups,Job Placement,7.79,96.0,0,4.4,0.0,6.2,3.9,77.9,52.6,37.1,42.1,65.7,37.9,67.0,94.7,67.6,2,0,1,0,0,1,39.4,38.6,36.8,30.5,45.6,25.5,43.4,78.4,Good,35.5,0.338
1270,MSc,Information Technology,2,Generative AI,Applied Scientist,AI/ML Product Companies,Job Placement,8.5,99.5,0,6.9,4.5,7.2,5.2,82.0,90.2,82.2,72.2,72.2,66.3,74.0,75.2,83.1,7,3,3,0,7,3,56.6,82.6,44.7,57.9,61.6,51.2,71.5,81.8,Excellent,59.7,0.9096
1271,M.Tech/M.E.,Pharmacy,1,Generative AI,AI Product Manager,AI/ML Product Companies,Entrepreneurship/Startup,6.43,100.0,0,7.6,2.9,6.4,4.1,66.9,70.5,39.0,67.9,27.1,33.3,57.0,62.6,52.6,3,0,3,2,1,0,31.1,59.8,43.6,22.1,40.8,39.0,42.7,70.2,Good,45.1,0.7769
1272,B.Tech/B.E.,Electrical Engineering,1,Generative AI,Robotics Engineer,Autonomous Systems/Robotics,Career Switch/Upskilling,8.54,85.8,0,5.2,3.0,6.7,5.8,90.6,57.8,58.9,62.8,51.9,55.2,67.3,61.5,72.6,5,1,2,1,0,0,67.1,57.6,45.5,39.9,49.9,42.4,44.5,79.4,Good,46.1,0.5949
1273,B.Tech/B.E.,AI & Data Science,3,Robotics,AI Ethics Specialist,Research Labs/Academia,Government Exams,7.61,95.6,0,4.1,4.6,5.7,4.9,72.2,79.7,83.6,66.0,55.1,49.1,69.9,89.5,83.6,6,0,4,2,3,0,66.2,57.5,56.2,43.6,49.7,51.0,91.1,74.0,Good,64.0,0.6473
1274,M.Tech/M.E.,Aerospace Engineering,1,MLOps,Data Scientist,GenAI Startups,Freelance/Remote Work,6.17,85.0,6,6.4,3.4,5.6,5.3,67.2,51.4,52.8,58.8,42.6,73.2,44.5,59.2,57.8,1,2,3,1,0,1,36.5,39.3,37.2,16.5,56.3,44.7,44.0,60.8,Average,29.4,0.402
1275,B.Tech/B.E.,AI & Data Science,3,Robotics,Analytics Engineer,Analytics/Data Services,Freelance/Remote Work,7.61,85.6,0,3.9,2.6,5.2,5.0,64.8,75.2,68.8,63.9,66.3,53.6,70.4,44.4,49.4,5,2,3,1,3,1,69.5,51.9,48.5,30.8,35.2,47.6,79.3,80.0,Good,52.3,0.6057
1276,M.Tech/M.E.,Mathematics & Computing,2,Data Engineering,Data Engineer,Autonomous Systems/Robotics,Higher Studies/Research,6.18,72.5,0,4.7,0.7,6.2,3.7,80.5,45.8,45.1,40.7,55.2,28.0,67.2,71.4,69.8,0,0,1,0,0,0,26.8,40.0,20.7,38.5,44.2,19.4,64.9,71.3,Good,38.0,0.4577
1277,M.Tech/M.E.,Computer Science,3,Data Engineering,MLOps Engineer,Core Product Engineering,Freelance/Remote Work,6.63,80.6,0,6.8,2.1,6.3,6.3,77.0,68.0,53.9,48.0,78.8,53.1,65.1,49.5,46.5,3,0,2,0,2,1,56.8,54.2,43.4,26.0,49.2,34.3,26.4,70.0,Good,47.4,0.2647
1278,M.Tech/M.E.,Economics,4,Computer Vision,Generative AI Engineer,Autonomous Systems/Robotics,Career Switch/Upskilling,8.18,85.7,0,5.7,3.7,7.4,4.4,79.3,81.0,80.4,74.6,74.4,68.4,65.6,47.5,52.0,2,1,2,0,2,2,60.1,66.1,57.3,31.8,46.3,45.5,71.4,75.7,Good,51.9,0.8216
1279,MSc,Automobile Engineering,2,Classical ML,AI/ML Engineer,GenAI Startups,Freelance/Remote Work,8.08,90.4,1,4.0,4.0,6.8,5.1,67.2,52.4,57.0,34.8,62.0,23.3,50.3,52.3,73.2,3,2,2,1,0,0,33.0,38.0,57.3,30.0,50.7,34.4,35.6,66.4,Average,45.5,0.7823
1280,BS (Data Science & AI),Mass Communication,2,Data Engineering,Data Analyst,Freelance/Remote-Global,Career Switch/Upskilling,7.32,80.8,0,3.6,2.5,7.1,5.9,69.9,77.8,69.7,86.7,52.0,49.5,57.9,84.6,71.0,3,1,1,0,5,1,70.4,68.2,65.0,54.8,76.0,49.7,82.5,71.0,Good,52.7,0.4891
1281,MSc,AI & Data Science,3,Generative AI,Prompt Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,7.2,74.1,1,5.0,1.7,6.3,4.3,73.2,57.2,41.7,58.3,80.1,52.9,56.5,58.6,64.9,2,2,0,1,3,1,53.4,41.4,61.3,39.5,57.5,39.0,51.5,69.2,Good,59.2,0.4982
1282,MSc,AI & Data Science,1,MLOps,Applied Scientist,Research Labs/Academia,Higher Studies/Research,6.69,74.2,5,5.2,2.3,5.7,5.6,71.8,64.1,49.9,63.5,41.2,66.0,53.9,71.1,74.9,4,2,2,3,1,2,60.1,45.0,47.8,48.2,58.7,47.0,59.6,49.8,At-Risk,42.7,0.2002
1283,B.Tech/B.E.,Mathematics & Computing,4,Robotics,AI Product Manager,Consulting,Higher Studies/Research,7.57,93.9,2,3.9,5.1,7.5,2.4,72.8,53.7,40.9,48.4,51.4,61.8,70.9,67.5,61.4,6,4,1,3,1,0,30.4,66.3,60.1,51.7,46.7,49.3,54.6,73.6,Good,48.5,0.4195
1284,MCA,Computer Science,1,Applied Research,Analytics Engineer,Analytics/Data Services,Job Placement,5.91,80.5,1,4.3,3.4,8.8,8.1,68.9,63.9,61.9,71.5,40.3,42.4,49.0,88.7,83.6,5,3,2,1,3,1,56.2,57.2,57.6,62.6,46.3,43.3,52.2,69.0,Good,48.8,0.5655
1285,MCA,Information Technology,2,MLOps,Conversational AI Engineer,AI/ML Product Companies,Higher Studies/Research,7.54,88.8,0,4.8,2.9,6.9,4.6,72.9,83.1,62.2,82.3,70.0,61.6,70.5,60.1,70.3,4,2,2,0,4,2,39.9,52.8,62.7,39.2,48.5,43.8,57.0,69.1,Average,46.8,0.498
