degree,branch,year,cgpa,attendance,study_hours,self_learning_hours,sleep_hours,screen_time,assignment_score,internal_marks,backlogs,projects_count,hackathons_count,certifications_count,github_activity_score,linkedin_activity_score,programming_score,sql_score,dsa_score,communication_score,aptitude_score,internships_count,resume_score,ats_score,goal,target_role,academic_score,academic_category,employability_score,placement_probability,sector
BCA,General,3,8.28,80,6.7,3.7,7.9,3.2,93,100,0,4,2,1,74,54,72,99,61,52,70,1,69,72,Placement,Data Analyst,94.3,Excellent,61.6,51.3,Tech
BCA,General,4,7.72,74,4.1,4.2,8.0,5.6,80,86,1,7,5,6,100,75,81,76,52,55,51,2,94,97,Higher Studies,ML Engineer,78.8,Good,72.4,77.2,Tech
B.Tech,AI&DS,2,8.15,82,3.2,3.8,7.2,5.2,100,90,0,6,4,4,86,46,85,62,68,59,61,1,75,72,Placement,Business Analyst,85.1,Good,65.7,62.0,Tech
BBA,HR,3,7.98,72,4.0,1.7,6.5,6.6,88,82,0,5,4,3,85,46,71,35,47,72,56,1,74,83,Placement,Data Analyst,78.2,Good,46.3,54.2,Management
B.Tech,CSE,3,6.26,75,4.2,4.9,6.7,3.7,77,70,0,7,4,3,100,77,97,50,83,62,69,1,87,90,Entrepreneurship,Data Analyst,80.2,Good,73.2,62.1,Tech
B.Tech,AI&DS,4,8.06,61,4.9,1.2,6.9,9.0,90,84,0,4,4,4,97,81,63,54,57,77,73,3,89,91,Entrepreneurship,ML Engineer,75.5,Good,71.0,65.6,Tech
B.Tech,CSE,4,7.77,79,4.0,3.4,6.3,4.5,88,82,0,8,8,6,100,82,98,49,71,89,93,2,97,92,Placement,Software Engineer,88.7,Good,83.5,88.8,Tech
BCA,General,1,9.13,70,4.9,4.0,7.6,8.1,100,89,0,5,5,5,59,33,82,56,42,58,65,0,66,63,Placement,Software Engineer,91.9,Excellent,54.9,53.6,Tech
B.Tech,AI&DS,2,7.4,80,4.9,5.1,6.4,7.2,86,80,0,6,5,6,87,67,84,57,62,84,46,0,76,79,Government Exam,Data Analyst,85.4,Good,63.7,72.1,Tech
B.Tech,AI&DS,2,8.35,71,3.9,3.8,5.2,6.4,91,96,0,3,1,3,71,49,71,55,70,46,48,0,71,74,Higher Studies,Software Engineer,80.8,Good,52.1,49.8,Tech
BCA,General,2,7.9,73,5.0,1.7,8.1,6.5,95,86,0,2,0,3,19,47,59,63,41,70,60,1,64,72,Placement,Business Analyst,74.8,Average,48.8,50.4,Tech
B.Tech,AI&DS,1,7.04,65,3.6,3.7,7.5,2.3,87,89,0,4,1,8,74,30,74,57,48,83,60,0,68,64,Entrepreneurship,ML Engineer,76.5,Good,57.2,55.0,Tech
BCA,General,4,9.22,72,7.5,2.4,5.3,5.0,100,92,0,8,6,3,100,87,89,98,49,63,62,1,88,92,Placement,ML Engineer,100.0,Excellent,74.1,73.6,Tech
B.Tech,AI&DS,1,8.39,94,4.9,3.9,6.4,12.0,93,93,0,5,4,7,72,89,91,54,79,75,78,0,64,67,Higher Studies,ML Engineer,84.1,Good,62.8,60.9,Tech
BCA,General,2,7.69,51,5.4,2.8,6.9,6.4,93,93,2,4,3,3,66,30,72,66,41,72,68,0,45,48,Placement,Data Analyst,63.8,Average,51.6,56.9,Tech
BCA,General,3,7.18,67,4.2,4.3,7.0,6.8,77,80,0,8,5,6,100,59,97,64,69,78,65,2,94,96,Higher Studies,Data Analyst,84.0,Good,80.3,89.4,Tech
B.Tech,AI&DS,1,8.71,84,3.4,2.6,9.0,2.2,100,100,0,4,1,5,47,50,72,70,69,68,65,0,66,74,Placement,Software Engineer,86.5,Good,55.7,60.6,Tech
B.Tech,CSE,4,8.91,65,5.8,3.7,6.0,5.5,95,94,0,7,4,5,88,88,82,79,62,69,55,3,100,100,Higher Studies,ML Engineer,98.8,Excellent,78.7,87.5,Tech
B.Tech,AI&DS,4,7.84,75,5.0,1.8,6.0,5.3,90,80,2,7,4,6,100,71,86,66,78,54,75,0,78,82,Entrepreneurship,Business Analyst,70.0,Average,67.3,64.7,Tech
B.Tech,CSE,2,7.44,71,1.0,4.0,8.3,4.5,93,82,0,4,4,6,85,67,78,43,64,82,35,1,81,87,Placement,Business Analyst,70.1,Average,62.1,75.1,Tech
Law,Corporate,2,7.0,83,7.4,0.0,6.8,7.1,88,82,1,2,1,3,68,63,43,60,28,74,55,1,62,61,Higher Studies,ML Engineer,64.2,Average,42.5,60.0,Law
B.Tech,ECE,1,9.32,71,5.6,3.4,8.2,5.1,100,93,0,3,2,3,75,40,72,60,49,76,52,0,54,61,Placement,Data Analyst,93.3,Excellent,52.1,54.0,Tech
B.Com,General,3,6.79,54,3.9,3.0,6.7,4.6,95,66,1,4,1,8,49,87,67,72,49,49,46,0,66,66,Entrepreneurship,Data Analyst,63.5,Average,38.1,39.3,Commerce
B.Tech,ECE,1,8.8,95,5.4,2.8,8.2,3.1,96,85,0,2,1,4,39,19,53,54,34,63,74,0,52,60,Entrepreneurship,Data Analyst,89.1,Good,43.4,42.0,Tech
BBA,Marketing,3,9.49,73,5.1,0.0,6.7,3.8,100,100,0,3,2,3,52,60,66,59,55,59,66,2,73,68,Government Exam,Business Analyst,87.7,Good,47.5,45.5,Management
BBA,HR,4,7.19,76,5.2,2.0,6.9,4.0,100,84,0,6,2,3,100,66,68,56,60,59,41,1,74,76,Higher Studies,ML Engineer,81.8,Good,45.0,48.6,Management
BCA,General,1,7.33,67,3.2,4.0,6.0,5.3,85,88,0,5,1,4,99,20,92,79,73,88,64,0,60,55,Entrepreneurship,Business Analyst,77.0,Good,66.4,69.3,Tech
BCA,General,4,7.04,75,4.6,1.6,8.7,5.0,82,86,0,5,4,6,84,82,83,61,49,64,62,1,65,63,Placement,ML Engineer,75.0,Good,61.3,59.3,Tech
B.Tech,IT,1,8.84,85,5.0,0.8,6.2,4.7,100,92,0,1,1,1,48,21,57,67,70,66,59,0,40,45,Placement,Business Analyst,79.9,Good,44.4,53.5,Tech
B.Tech,IT,4,8.1,73,6.3,1.3,5.7,2.6,100,85,0,6,5,3,100,82,76,66,62,77,58,0,62,65,Higher Studies,Business Analyst,91.4,Excellent,61.9,63.4,Tech
Law,Criminal,1,6.67,65,4.7,4.0,8.6,4.0,90,79,1,5,4,4,98,54,95,40,73,72,72,0,57,53,Placement,Software Engineer,69.9,Average,42.2,54.5,Law
B.Com,Hons,3,7.01,57,5.1,3.1,7.7,6.3,82,86,0,5,3,1,74,52,88,50,83,67,70,1,73,76,Government Exam,Business Analyst,77.4,Good,48.1,55.4,Commerce
Law,Corporate,2,8.4,85,3.1,4.3,8.6,8.9,94,84,1,5,3,6,62,38,69,97,46,77,54,0,66,64,Higher Studies,ML Engineer,74.1,Average,47.3,60.4,Law
B.Tech,AI&DS,4,7.27,66,4.6,3.4,6.3,9.2,88,89,1,8,7,8,100,74,87,59,69,72,69,2,100,100,Placement,Business Analyst,73.6,Average,79.0,73.4,Tech
BBA,Marketing,2,6.33,78,5.8,1.5,7.6,10.0,80,91,2,4,4,1,100,47,65,39,54,70,71,1,73,70,Placement,Software Engineer,50.7,At Risk,46.6,58.4,Management
Law,Criminal,1,8.4,81,3.5,4.8,8.4,6.5,96,76,1,6,4,5,66,50,70,46,65,59,70,0,71,69,Placement,Software Engineer,80.3,Good,44.1,50.2,Law
B.Tech,AI&DS,3,8.0,70,3.9,1.8,5.9,5.9,90,93,0,6,5,4,83,58,75,91,71,57,72,1,79,70,Higher Studies,ML Engineer,81.1,Good,67.9,66.1,Tech
B.Tech,CSE,2,6.83,71,3.1,1.6,7.3,7.3,96,82,0,4,3,4,89,39,76,59,69,65,44,1,70,60,Placement,Software Engineer,64.5,Average,60.5,62.5,Tech
BBA,Finance,3,7.24,73,2.5,2.9,6.5,5.3,81,89,0,8,5,3,99,82,93,67,81,62,73,2,93,95,Placement,Software Engineer,78.2,Good,59.5,73.4,Management
BCA,General,4,7.39,81,3.2,3.1,6.6,7.6,100,82,0,5,3,2,89,62,72,79,62,79,58,1,80,85,Higher Studies,Data Analyst,74.0,Average,66.7,73.6,Tech
B.Com,General,2,7.89,63,5.3,3.6,6.2,5.7,83,99,0,5,2,6,93,55,79,65,52,68,62,0,76,88,Entrepreneurship,ML Engineer,85.9,Good,46.1,57.2,Commerce
B.Tech,AI&DS,2,8.97,70,4.1,2.2,7.4,6.6,100,93,0,3,2,3,24,58,67,65,39,93,55,0,50,55,Entrepreneurship,Software Engineer,82.5,Good,48.4,61.1,Tech
BBA,Marketing,1,8.47,77,3.2,4.3,6.8,4.5,100,93,0,5,1,8,63,23,89,67,75,54,67,0,63,61,Entrepreneurship,Software Engineer,86.8,Good,41.7,45.2,Management
B.Tech,ECE,3,8.77,77,7.8,1.8,6.1,7.9,92,96,0,3,4,1,40,56,63,32,40,61,78,0,61,54,Government Exam,Software Engineer,90.2,Excellent,46.6,53.8,Tech
B.Tech,CSE,2,7.46,81,3.4,1.3,8.4,4.0,89,88,0,1,1,2,39,29,50,67,33,57,88,1,44,46,Placement,ML Engineer,67.1,Average,44.6,44.9,Tech
B.Tech,IT,2,7.05,58,5.4,0.2,7.1,4.7,92,86,0,1,2,0,31,54,52,54,33,57,72,0,40,40,Entrepreneurship,Data Analyst,66.3,Average,38.2,40.3,Tech
B.Com,Hons,1,9.18,69,5.0,2.3,5.4,5.3,100,97,0,4,2,4,66,39,68,53,55,58,59,0,56,57,Placement,Business Analyst,90.0,Good,37.8,41.2,Commerce
BBA,Finance,2,7.97,79,4.9,3.6,6.3,4.3,92,86,0,5,3,3,73,28,76,67,64,79,81,1,77,81,Government Exam,Data Analyst,87.2,Good,53.7,58.8,Management
BCA,General,4,6.65,56,1.8,3.4,5.5,7.1,77,81,1,8,5,6,100,74,91,44,69,79,47,0,97,90,Higher Studies,ML Engineer,62.3,Average,71.0,66.4,Tech
B.Tech,AI&DS,2,9.8,94,6.4,2.9,6.4,6.3,100,100,0,4,2,4,88,44,58,71,47,89,79,1,67,68,Government Exam,ML Engineer,100.0,Excellent,62.0,65.3,Tech
B.Com,General,3,8.05,55,5.0,2.0,7.4,4.0,95,79,0,4,3,4,100,54,66,84,42,61,95,1,64,66,Placement,ML Engineer,82.0,Good,49.7,54.0,Commerce
B.Tech,CSE,3,7.16,60,5.9,4.1,7.6,5.0,97,80,0,6,5,6,95,100,94,64,74,63,67,0,82,79,Placement,Business Analyst,86.0,Good,67.6,65.9,Tech
B.Com,General,3,8.89,65,6.2,2.7,7.8,6.3,97,82,0,5,3,2,73,74,79,49,65,77,80,2,76,73,Higher Studies,ML Engineer,93.1,Excellent,54.6,57.0,Commerce
B.Tech,AI&DS,2,9.13,63,7.1,3.0,6.4,6.4,100,83,0,6,4,8,81,60,95,62,81,48,55,1,100,100,Placement,Data Analyst,100.0,Excellent,70.5,69.1,Tech
B.Tech,ECE,3,7.1,79,3.0,1.2,6.6,4.1,97,78,0,4,2,5,43,56,73,34,41,69,78,0,53,59,Entrepreneurship,Software Engineer,68.9,Average,49.2,58.4,Tech
BCA,General,4,6.64,74,3.4,0.3,7.4,6.0,86,81,1,5,2,0,78,72,80,86,46,89,77,1,61,67,Higher Studies,Software Engineer,57.1,Average,65.6,76.9,Tech
B.Tech,IT,1,7.57,61,3.6,3.6,7.9,7.2,81,91,2,3,2,2,21,29,75,100,54,74,57,0,49,52,Higher Studies,ML Engineer,56.9,Average,51.1,59.5,Tech
BBA,Marketing,2,8.55,98,3.2,5.6,6.9,5.4,86,95,0,6,5,7,97,79,93,67,66,66,66,1,83,88,Entrepreneurship,ML Engineer,92.1,Excellent,52.0,70.6,Management
BCA,General,1,8.9,83,6.5,3.1,7.6,3.9,86,98,0,3,2,3,49,29,64,45,37,52,66,0,57,51,Higher Studies,Business Analyst,94.2,Excellent,45.5,58.2,Tech
B.Tech,IT,2,7.16,74,3.0,3.6,6.4,8.7,81,81,0,5,1,4,100,51,64,52,70,72,49,0,69,67,Placement,Software Engineer,71.4,Average,58.3,61.4,Tech
B.Com,Hons,2,9.12,81,3.9,3.6,4.9,7.3,96,100,0,4,2,4,72,59,74,87,74,56,55,1,70,75,Placement,Business Analyst,87.6,Good,45.4,47.7,Commerce
B.Tech,ECE,3,6.1,77,2.1,2.6,7.9,5.2,87,80,1,7,4,1,88,54,75,66,62,65,50,1,78,90,Higher Studies,Business Analyst,58.9,Average,65.8,56.7,Tech
BCA,General,1,7.27,75,5.6,0.7,7.6,6.2,95,95,0,2,1,0,57,35,50,88,33,58,64,0,46,46,Entrepreneurship,Business Analyst,70.7,Average,44.5,39.4,Tech
Law,Criminal,2,7.78,79,4.3,3.4,6.9,5.3,77,86,0,4,1,2,50,48,50,38,37,76,77,1,71,80,Government Exam,Business Analyst,81.0,Good,48.0,47.7,Law
BCA,General,3,7.93,74,5.8,4.4,7.2,4.0,96,84,0,7,6,7,100,58,95,53,77,67,75,0,92,100,Entrepreneurship,Data Analyst,95.5,Excellent,71.6,72.5,Tech
B.Tech,CSE,2,7.59,81,5.6,3.2,8.2,7.4,87,89,0,5,3,4,70,52,74,62,45,53,76,1,73,74,Placement,ML Engineer,82.9,Good,59.8,56.9,Tech
Law,Corporate,3,8.58,71,2.0,2.3,7.0,9.3,98,83,0,4,4,5,77,74,57,45,51,67,81,0,68,63,Placement,ML Engineer,73.1,Average,43.8,49.4,Law
BCA,General,2,7.8,69,4.8,3.1,4.1,7.8,100,79,0,5,4,2,76,54,76,48,68,52,77,1,58,64,Placement,Business Analyst,80.8,Good,58.6,62.1,Tech
B.Tech,ECE,4,7.92,92,2.9,2.5,5.0,6.5,86,98,0,6,4,5,77,60,83,100,73,83,56,2,91,99,Government Exam,Business Analyst,79.2,Good,76.5,82.9,Tech
B.Tech,AI&DS,2,8.32,74,4.7,4.2,8.3,5.4,98,92,0,6,2,6,99,39,98,75,75,83,58,1,96,99,Placement,Data Analyst,91.1,Excellent,76.7,76.5,Tech
BBA,Finance,3,8.06,72,3.6,2.9,7.6,2.0,100,88,0,5,5,5,86,92,80,67,83,64,57,2,94,100,Placement,Business Analyst,84.6,Good,54.5,63.7,Management
BCA,General,4,8.18,62,7.3,3.5,8.1,9.1,94,100,1,6,6,6,100,91,80,57,67,67,56,0,80,77,Higher Studies,Data Analyst,84.0,Good,64.0,68.2,Tech
BCA,General,2,6.87,63,8.0,4.0,8.5,4.7,81,79,1,6,3,4,91,48,87,97,74,81,79,0,60,62,Placement,Data Analyst,82.6,Good,68.0,70.1,Tech
B.Com,Hons,1,8.68,72,4.1,3.5,8.4,7.7,92,100,0,3,0,6,59,55,67,45,62,48,57,0,73,77,Government Exam,Business Analyst,82.1,Good,37.3,47.4,Commerce
BBA,HR,3,7.79,68,4.6,2.7,5.6,7.9,88,87,1,4,4,3,81,85,67,72,52,68,61,1,81,89,Placement,ML Engineer,69.4,Average,49.3,56.4,Management
B.Tech,CSE,2,6.72,62,1.1,0.8,6.8,7.8,86,78,1,2,1,1,62,41,46,67,29,55,69,1,60,69,Placement,Data Analyst,43.2,At Risk,47.9,53.6,Tech
B.Tech,AI&DS,4,7.1,89,2.0,3.1,6.1,3.2,82,92,0,8,5,6,100,80,99,59,79,47,58,0,99,95,Placement,ML Engineer,79.4,Good,71.6,67.0,Tech
B.Tech,AI&DS,4,8.31,85,5.1,3.7,7.2,8.0,99,86,0,8,4,8,100,74,96,67,92,68,66,0,71,71,Entrepreneurship,ML Engineer,93.2,Excellent,70.9,66.2,Tech
BBA,HR,2,7.19,61,4.5,0.7,5.6,5.1,91,86,0,3,3,0,86,58,67,68,46,79,76,0,52,47,Placement,Data Analyst,69.1,Average,42.8,53.3,Management
B.Tech,ECE,2,7.79,69,5.1,3.1,7.0,5.8,79,100,0,4,2,2,77,43,74,57,60,53,59,1,59,48,Placement,Software Engineer,81.8,Good,56.1,54.5,Tech
BCA,General,2,8.28,53,3.3,2.6,5.3,5.8,100,89,1,5,4,4,88,71,85,77,57,82,73,1,73,73,Placement,Data Analyst,72.1,Average,68.3,70.9,Tech
BBA,Finance,2,7.83,68,5.0,0.0,6.7,4.8,100,89,0,3,2,4,19,28,42,64,38,64,73,1,69,62,Placement,Software Engineer,74.3,Average,45.8,52.3,Management
B.Com,General,3,6.56,64,1.0,3.0,8.5,5.4,81,84,3,7,3,0,84,87,85,52,67,67,54,1,71,67,Entrepreneurship,Data Analyst,42.8,At Risk,48.3,51.7,Commerce
B.Tech,AI&DS,3,8.36,71,3.6,4.3,6.3,6.3,100,100,0,5,3,2,80,73,78,82,31,59,35,1,70,68,Placement,Data Analyst,85.1,Good,58.6,62.2,Tech
B.Com,General,2,7.67,63,5.2,2.7,6.3,4.1,100,86,0,5,1,8,94,53,67,29,51,75,59,0,58,52,Entrepreneurship,ML Engineer,83.7,Good,40.5,48.3,Commerce
B.Tech,CSE,1,8.73,54,7.0,0.1,7.1,2.7,100,100,0,1,0,7,9,23,41,46,44,61,80,0,63,63,Placement,ML Engineer,84.5,Good,40.3,43.2,Tech
B.Com,General,2,7.51,65,4.3,3.1,7.2,7.8,93,85,0,7,3,5,89,59,82,90,76,67,74,1,100,100,Entrepreneurship,Business Analyst,81.1,Good,59.5,59.9,Commerce
B.Tech,IT,2,8.24,88,5.4,3.9,7.3,6.6,82,96,0,5,2,4,69,42,80,58,70,55,50,0,78,89,Government Exam,ML Engineer,89.5,Good,58.4,64.0,Tech
B.Tech,AI&DS,4,8.12,67,3.5,1.6,6.2,2.3,91,86,0,5,5,3,82,97,69,70,57,53,49,2,78,82,Higher Studies,ML Engineer,81.6,Good,63.4,59.2,Tech
BBA,HR,1,7.13,96,5.2,2.3,6.4,6.8,86,87,0,4,2,0,72,28,66,58,54,52,70,0,51,51,Higher Studies,ML Engineer,76.1,Good,37.4,44.1,Management
B.Tech,AI&DS,4,8.33,63,3.8,2.2,7.1,5.6,100,95,0,6,2,4,100,70,75,69,66,45,63,1,82,82,Placement,ML Engineer,83.4,Good,65.4,60.8,Tech
B.Tech,IT,3,9.8,76,7.4,2.7,8.0,3.4,94,98,1,7,4,1,91,83,87,65,63,53,71,1,82,82,Higher Studies,Business Analyst,100.0,Excellent,68.8,62.2,Tech
BBA,Finance,3,8.14,77,4.0,2.1,6.3,4.9,100,84,0,3,4,2,41,71,53,86,49,59,68,2,91,90,Placement,ML Engineer,78.3,Good,53.5,52.5,Management
BBA,Marketing,2,8.14,60,4.2,4.2,6.8,6.7,100,88,0,6,5,5,75,55,89,61,68,61,64,0,86,86,Placement,Software Engineer,86.4,Good,47.9,52.8,Management
BCA,General,3,8.97,54,5.7,4.2,5.1,4.0,91,100,0,8,5,6,100,43,94,80,69,73,54,0,74,75,Government Exam,Software Engineer,100.0,Excellent,70.0,72.2,Tech
BBA,Finance,3,8.62,87,5.3,1.9,6.6,4.0,87,90,0,5,3,5,68,53,72,67,37,47,64,0,72,73,Placement,Business Analyst,90.2,Excellent,41.9,49.0,Management
BCA,General,3,8.04,86,4.0,4.2,7.2,4.9,100,100,0,8,5,2,100,83,100,63,77,49,78,0,82,83,Government Exam,ML Engineer,92.0,Excellent,70.7,64.6,Tech
B.Tech,IT,2,6.88,91,5.1,0.6,7.9,4.1,84,85,0,1,1,8,29,77,30,75,37,56,61,0,59,59,Placement,Software Engineer,67.2,Average,39.2,44.6,Tech
B.Tech,ECE,2,6.91,64,2.9,1.6,6.2,3.8,84,85,1,3,4,3,46,49,46,62,20,69,68,0,54,52,Higher Studies,Data Analyst,57.8,Average,44.2,53.4,Tech
B.Tech,ECE,3,7.63,79,4.8,3.3,7.2,3.8,97,90,0,6,3,2,88,24,83,53,77,55,51,1,75,81,Entrepreneurship,Software Engineer,86.8,Good,64.3,66.3,Tech
Law,Criminal,1,6.82,73,5.3,2.7,7.3,6.9,77,85,2,4,1,6,69,21,84,39,61,53,72,0,76,65,Higher Studies,ML Engineer,57.9,Average,41.3,54.3,Law
BCA,General,2,9.0,72,3.9,2.8,5.2,4.2,100,100,1,5,3,5,86,64,71,56,64,63,73,0,64,68,Higher Studies,Software Engineer,81.6,Good,58.1,63.4,Tech
B.Tech,AI&DS,4,6.95,67,3.9,3.0,5.7,8.2,78,82,1,6,4,2,75,80,85,100,69,90,66,0,72,72,Government Exam,Data Analyst,65.8,Average,68.5,68.5,Tech
BCA,General,1,7.59,80,3.6,2.0,7.5,10.3,81,91,1,2,1,1,41,51,50,37,37,65,68,0,50,51,Entrepreneurship,Software Engineer,57.5,Average,41.3,45.1,Tech
Law,Criminal,2,6.85,100,2.3,4.1,7.1,5.7,92,91,1,6,3,7,100,74,81,82,57,53,67,1,88,81,Placement,ML Engineer,66.5,Average,51.9,58.4,Law
B.Tech,AI&DS,2,8.54,74,5.1,3.4,7.1,10.0,100,100,0,5,4,4,95,47,76,77,77,68,47,1,70,54,Higher Studies,Data Analyst,85.7,Good,64.8,74.5,Tech
BCA,General,3,8.61,74,3.8,2.5,6.1,7.1,81,95,0,6,4,2,85,88,84,76,74,49,50,0,65,71,Placement,Business Analyst,85.2,Good,60.2,57.0,Tech
BCA,General,1,6.89,65,5.3,3.7,5.6,6.3,92,75,0,2,1,5,40,49,63,94,55,89,54,0,53,58,Placement,Data Analyst,72.6,Average,51.5,50.6,Tech
BCA,General,3,8.44,81,4.2,3.1,7.5,5.9,100,82,0,7,4,2,98,54,91,76,91,80,52,1,82,89,Placement,Software Engineer,90.2,Excellent,74.8,79.6,Tech
B.Tech,ECE,1,6.87,46,5.4,2.3,7.2,2.1,86,87,1,2,0,7,47,55,47,57,20,65,70,0,67,69,Placement,Business Analyst,65.2,Average,44.8,54.1,Tech
B.Com,General,1,7.06,69,1.9,2.2,5.1,5.1,96,88,0,2,2,4,60,49,49,68,38,70,67,0,55,52,Higher Studies,Data Analyst,62.0,Average,39.5,44.4,Commerce
Law,Criminal,3,9.8,78,2.8,1.2,6.9,3.8,100,99,0,3,3,3,33,61,56,78,47,79,57,0,62,62,Entrepreneurship,Data Analyst,85.5,Good,43.3,52.2,Law
BCA,General,2,7.82,75,3.2,1.9,8.8,7.8,99,87,0,3,2,1,69,68,66,71,57,61,72,0,60,60,Government Exam,Data Analyst,70.2,Average,53.1,50.1,Tech
BBA,HR,4,8.89,71,6.3,2.4,7.6,9.4,79,94,0,6,6,2,100,92,75,57,68,69,59,2,84,81,Higher Studies,ML Engineer,92.0,Excellent,54.1,58.7,Management
Law,Criminal,1,8.22,51,5.1,2.7,6.1,6.4,89,90,0,3,1,6,57,51,67,77,55,61,48,0,54,52,Placement,Business Analyst,80.4,Good,37.3,47.3,Law
BBA,HR,2,7.52,90,4.1,1.5,7.2,6.5,100,86,1,3,4,2,55,42,60,69,55,62,52,1,64,62,Placement,Business Analyst,64.0,Average,42.3,46.4,Management
B.Tech,AI&DS,1,7.18,74,3.8,2.6,6.8,7.9,98,88,0,1,0,2,34,47,56,67,50,34,59,0,50,53,Placement,Data Analyst,64.7,Average,39.5,30.8,Tech
BCA,General,2,9.24,73,5.4,1.9,8.6,6.2,98,96,0,2,3,2,37,61,56,64,46,89,68,0,52,45,Higher Studies,Business Analyst,86.1,Good,48.0,47.7,Tech
BCA,General,4,9.34,86,3.6,1.7,5.9,8.4,100,91,0,6,3,1,76,75,68,59,61,68,61,1,68,64,Placement,Software Engineer,87.7,Good,61.4,63.2,Tech
B.Tech,AI&DS,4,8.11,85,5.6,3.2,8.3,10.7,85,88,0,7,5,5,84,91,89,62,75,81,64,3,100,100,Higher Studies,Software Engineer,87.6,Good,81.3,81.3,Tech
BBA,Finance,1,8.9,69,4.2,2.8,5.8,8.9,98,84,0,4,3,3,47,67,66,64,47,49,72,0,67,68,Entrepreneurship,Data Analyst,83.0,Good,40.8,41.6,Management
Law,Corporate,3,8.9,71,6.4,2.4,7.3,4.8,86,79,0,5,4,3,84,49,66,56,53,62,57,1,71,76,Government Exam,Software Engineer,95.3,Excellent,45.7,53.0,Law
Law,Corporate,3,7.51,77,3.1,3.2,7.6,7.7,93,87,0,5,5,6,55,59,77,79,64,74,47,0,68,67,Government Exam,Data Analyst,74.5,Average,44.9,57.0,Law
BCA,General,1,7.7,88,4.3,1.0,8.2,4.7,87,90,0,3,1,3,64,20,46,64,35,63,79,0,61,54,Higher Studies,Software Engineer,74.7,Average,48.4,42.7,Tech
B.Tech,AI&DS,1,7.09,84,3.1,1.1,7.8,5.6,92,77,1,1,1,6,33,76,56,44,54,92,64,0,49,45,Placement,Data Analyst,54.0,At Risk,45.1,49.5,Tech
Law,Corporate,4,9.8,60,6.9,2.1,5.5,9.3,99,100,0,7,4,2,100,81,84,58,74,69,48,2,83,89,Placement,Data Analyst,100.0,Excellent,53.8,52.9,Law
B.Com,Hons,4,8.55,61,4.5,2.4,7.0,4.0,91,94,1,8,6,1,82,100,93,59,75,73,59,2,91,76,Government Exam,Business Analyst,85.2,Good,58.7,62.4,Commerce
B.Tech,IT,4,7.72,62,3.0,3.4,7.5,5.2,97,83,0,7,5,7,100,96,80,95,70,58,42,0,69,67,Higher Studies,Business Analyst,81.8,Good,64.3,66.9,Tech
Law,Corporate,3,7.11,78,3.1,1.7,8.1,8.3,84,84,0,5,2,4,66,53,69,67,49,58,56,1,74,71,Higher Studies,Data Analyst,68.3,Average,46.3,50.6,Law
B.Com,Hons,3,8.33,69,5.3,1.8,5.9,4.3,92,82,0,5,4,3,100,74,70,52,44,58,59,0,64,63,Placement,Business Analyst,86.9,Good,40.5,40.9,Commerce
BCA,General,2,6.38,80,1.8,3.8,6.1,2.2,93,85,1,5,4,5,68,63,95,54,69,83,65,1,69,68,Higher Studies,Business Analyst,61.4,Average,66.1,71.8,Tech
BCA,General,1,6.97,59,4.2,1.2,5.5,3.0,97,70,0,2,1,1,29,54,60,64,36,73,89,0,47,46,Placement,ML Engineer,67.9,Average,46.1,48.3,Tech
B.Tech,IT,1,7.57,63,3.2,3.7,7.0,4.8,96,86,0,4,2,0,68,19,85,69,47,65,48,0,56,56,Placement,Software Engineer,76.5,Good,54.0,55.4,Tech
B.Tech,CSE,3,7.41,79,4.3,2.5,7.3,5.9,89,95,0,6,4,6,81,77,91,60,58,72,65,0,91,88,Placement,Business Analyst,79.7,Good,67.0,71.6,Tech
B.Tech,IT,3,7.57,55,4.7,1.6,7.4,5.4,100,87,1,4,3,5,70,74,72,78,53,58,71,1,65,68,Placement,Data Analyst,67.4,Average,59.0,63.8,Tech
B.Com,Hons,4,8.28,95,4.4,1.2,6.7,5.0,100,87,0,4,3,1,83,82,66,63,59,40,64,3,72,75,Placement,ML Engineer,81.2,Good,48.1,47.8,Commerce
B.Tech,CSE,4,9.49,86,4.1,2.3,6.9,6.2,97,87,0,4,4,1,56,96,68,61,64,72,58,3,85,78,Placement,ML Engineer,89.4,Good,67.1,78.9,Tech
B.Tech,IT,4,8.58,90,4.7,3.3,6.9,5.0,100,100,0,8,5,3,100,92,94,74,74,39,72,3,100,96,Government Exam,Business Analyst,96.4,Excellent,81.0,75.5,Tech
B.Tech,ECE,4,8.08,84,7.1,2.5,6.8,4.6,86,81,1,5,6,1,83,53,77,96,54,68,67,3,87,78,Higher Studies,Data Analyst,84.5,Good,74.4,63.2,Tech
BCA,General,1,9.13,51,6.4,3.6,5.2,6.5,100,100,0,4,1,8,78,49,75,68,70,65,41,0,73,64,Higher Studies,Data Analyst,94.4,Excellent,57.6,56.4,Tech
Law,Corporate,3,7.9,86,4.0,3.6,6.0,6.2,91,86,0,6,5,3,86,60,82,31,63,59,42,1,90,95,Placement,Data Analyst,84.5,Good,46.3,52.1,Law
B.Tech,AI&DS,3,6.41,81,5.6,3.5,7.5,8.0,79,83,2,7,3,7,100,59,82,75,82,46,56,0,87,74,Entrepreneurship,Data Analyst,62.6,Average,66.9,69.5,Tech
