student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,assignment_score,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
1543,BS (Data Science & AI),Physics,3,Robotics,AI Ethics Specialist,Government/PSU,Freelance/Remote Work,5.42,77.0,1,3.0,1.1,6.6,3.0,61.9,61.2,52.6,43.7,48.8,26.4,37.4,47.0,32.3,37.0,5,0,1,0,1,0,56.0,33.2,32.3,30.8,33.5,34.2,43.8,55.5,At-Risk,27.8,0.0358
1544,PhD,Computer Science,5,Data Engineering,Data Analyst,Consulting,Higher Studies/Research,6.1,53.6,0,1.3,2.4,7.0,3.2,64.8,68.8,48.6,51.9,45.0,54.8,31.1,67.2,47.1,53.4,1,0,1,1,0,0,23.7,46.4,13.4,17.0,37.0,24.9,39.0,62.8,Average,26.8,0.1005
1545,M.Tech/M.E.,Environmental Engineering,1,Computer Vision,AI/ML Engineer,AI/ML Product Companies,Job Placement,8.78,78.7,0,6.8,2.9,6.7,2.9,82.8,79.2,59.9,62.3,55.2,61.5,30.6,71.2,70.0,56.8,3,2,0,0,4,1,63.9,47.2,57.7,32.4,46.6,25.8,53.7,78.6,Excellent,43.7,0.486
1546,B.Tech/B.E.,Agricultural Engineering,1,MLOps,Generative AI Engineer,Freelance/Remote-Global,Freelance/Remote Work,5.96,88.5,2,4.5,4.9,7.4,3.8,71.8,64.6,83.8,57.9,67.2,43.5,63.2,36.9,61.3,53.7,4,0,3,2,2,0,55.9,69.0,31.5,28.4,46.2,46.6,81.1,64.2,Average,52.0,0.5733
1547,BCA,Computer Science,4,NLP,Conversational AI Engineer,GenAI Startups,Higher Studies/Research,7.19,76.2,0,2.6,4.2,5.2,6.1,70.2,64.8,54.4,56.6,55.6,60.9,40.5,44.1,48.6,72.7,5,1,3,1,3,2,34.8,54.0,55.6,47.1,54.1,41.5,58.7,63.7,Average,39.2,0.6786
1548,B.Tech/B.E.,Electronics & Communication,2,MLOps,Data Engineer,Government/PSU,Entrepreneurship/Startup,8.02,64.7,0,3.6,2.5,6.4,4.8,80.5,75.2,31.9,54.7,53.3,59.3,18.2,77.2,43.5,69.4,0,0,3,0,0,0,36.2,49.7,34.2,32.0,42.6,25.2,48.6,79.6,Excellent,38.7,0.1497
1549,B.Tech/B.E.,Automobile Engineering,3,Applied Research,Data Scientist,Government/PSU,Career Switch/Upskilling,8.16,93.5,0,7.0,3.9,5.8,4.9,73.4,79.8,70.8,75.5,72.0,66.2,58.6,71.5,66.8,74.8,4,1,2,1,0,1,68.0,74.5,53.9,53.8,65.8,48.6,35.1,95.4,Excellent,57.2,0.577
1550,M.Tech/M.E.,Statistics,3,Data Engineering,Generative AI Engineer,GenAI Startups,Career Switch/Upskilling,5.24,58.3,1,2.2,2.0,7.4,5.7,56.0,62.8,58.3,55.8,65.0,32.1,43.4,41.7,80.8,67.4,2,0,0,0,0,0,45.5,60.7,37.9,16.3,32.3,23.9,66.4,58.3,Average,34.5,0.3424
1551,B.Tech/B.E.,Computer Science,2,Applied Research,Prompt Engineer,Research Labs/Academia,Entrepreneurship/Startup,7.51,91.4,0,4.6,1.8,6.3,7.6,74.5,81.4,72.1,59.4,63.7,64.4,42.3,76.7,59.1,59.4,3,0,4,0,3,1,34.8,56.5,30.2,26.7,56.9,39.9,51.4,73.6,Good,45.1,0.4107
1552,B.Tech/B.E.,Mass Communication,3,Data Engineering,Analytics Engineer,FinTech,Higher Studies/Research,7.2,63.3,6,2.3,3.7,5.0,4.4,58.0,60.4,80.0,58.4,61.0,53.8,59.6,64.9,62.7,51.7,5,2,2,0,2,1,42.1,64.2,31.1,67.5,34.0,44.8,61.4,59.7,Average,42.9,0.3179
1553,MSc,Mechanical Engineering,3,Generative AI,Data Analyst,Analytics/Data Services,Job Placement,7.06,81.8,1,4.2,1.9,6.2,6.8,66.2,71.8,66.6,58.9,64.1,55.1,52.7,73.6,64.5,67.9,4,1,2,1,3,1,51.8,50.5,22.0,46.3,45.2,43.4,52.2,79.4,Good,47.7,0.3862
1554,PhD,Electronics & Communication,2,Generative AI,AI Product Manager,AI/ML Product Companies,Job Placement,8.45,62.5,0,3.1,2.5,6.4,7.5,74.5,76.5,49.8,56.9,49.7,83.4,41.5,73.1,55.8,67.8,1,0,0,1,1,1,47.5,63.1,25.8,26.7,22.8,31.8,53.5,70.5,Average,46.2,0.6983
1555,BCA,Mathematics & Computing,4,Computer Vision,Data Engineer,Analytics/Data Services,Job Placement,7.03,69.0,2,3.6,1.8,6.8,5.2,73.5,71.7,62.4,54.0,63.0,48.5,32.2,67.5,56.5,51.5,3,1,1,1,2,0,45.3,60.1,48.7,37.0,23.3,39.4,47.9,67.8,Average,38.2,0.4525
1556,M.Tech/M.E.,Information Technology,4,Classical ML,Data Analyst,Consulting,Career Switch/Upskilling,7.73,76.9,0,3.2,2.4,5.2,4.9,77.1,79.5,64.1,67.9,61.5,65.5,56.5,72.7,64.5,74.3,3,2,4,0,1,0,70.9,57.9,51.6,37.6,47.9,45.8,45.4,72.2,Good,50.2,0.4383
1557,B.Tech/B.E.,Information Technology,3,NLP,Reinforcement Learning Engineer,Research Labs/Academia,Freelance/Remote Work,7.75,70.5,1,3.9,3.3,7.4,4.4,76.0,71.9,60.3,64.5,49.8,61.4,48.1,70.7,48.8,55.6,4,1,2,0,0,0,38.3,47.4,48.6,20.3,38.7,34.3,59.0,72.5,Good,44.5,0.3258
1558,BCA,Mathematics & Computing,3,Computer Vision,AI/ML Engineer,AI/ML Product Companies,Entrepreneurship/Startup,6.36,60.6,1,3.2,2.7,6.5,5.1,70.0,68.6,75.0,53.6,50.7,44.1,46.0,65.9,69.3,75.6,3,1,1,2,3,0,52.4,70.2,58.0,28.4,45.3,43.2,61.4,54.4,At-Risk,41.4,0.6526
1559,B.Tech/B.E.,Textile Engineering,1,Classical ML,Data Analyst,Freelance/Remote-Global,Freelance/Remote Work,8.5,86.3,0,3.5,1.7,6.9,5.1,83.8,76.7,66.2,72.8,56.9,80.7,74.0,67.3,85.3,68.9,3,1,2,0,2,2,47.6,57.6,46.8,29.6,56.8,37.2,73.9,88.0,Excellent,50.7,0.6082
1560,BS (Data Science & AI),Electronics & Communication,3,Applied Research,Data Analyst,Core Product Engineering,Entrepreneurship/Startup,6.29,83.0,3,4.7,2.6,5.4,4.0,68.3,64.4,47.8,50.5,61.6,39.4,56.2,56.2,61.3,57.9,3,2,1,0,0,0,42.3,52.5,47.2,33.8,44.5,37.1,62.0,59.4,Average,41.5,0.1937
1561,B.Tech/B.E.,Statistics,4,Data Engineering,Computer Vision Engineer,Autonomous Systems/Robotics,Higher Studies/Research,7.15,57.3,1,2.3,1.7,5.3,6.9,76.5,63.8,64.4,84.5,63.6,65.4,55.5,71.8,85.5,79.0,5,1,0,2,2,1,55.4,55.4,52.0,39.8,36.2,49.9,64.9,65.2,Average,50.0,0.7206
1562,BS (Data Science & AI),Textile Engineering,4,Computer Vision,AI Product Manager,AI/ML Product Companies,Entrepreneurship/Startup,6.05,70.6,1,3.2,3.0,6.8,6.7,67.1,56.0,57.2,60.8,63.8,50.2,49.3,50.4,77.7,62.0,3,3,1,1,1,0,34.5,57.8,44.8,34.0,27.1,44.9,63.8,52.5,At-Risk,41.1,0.3707
1563,PhD,Information Technology,4,Robotics,Data Scientist,GenAI Startups,Career Switch/Upskilling,6.84,77.5,2,1.6,2.4,7.2,6.3,70.6,67.7,88.3,61.2,57.2,50.8,37.3,66.8,47.1,58.6,4,0,1,2,1,0,59.1,48.0,28.7,20.4,67.0,43.5,67.4,60.8,Average,48.5,0.8979
1564,B.Tech/B.E.,Commerce,3,MLOps,NLP Engineer,GenAI Startups,Entrepreneurship/Startup,6.29,69.4,3,3.1,0.6,6.0,4.3,62.9,62.6,78.9,55.5,51.6,41.6,57.4,59.7,55.9,64.5,3,0,2,1,1,0,53.2,69.2,53.8,27.3,65.8,36.9,57.9,55.9,At-Risk,41.0,0.6512
1565,M.Tech/M.E.,Economics,3,Classical ML,Analytics Engineer,FinTech,Career Switch/Upskilling,9.02,76.0,0,4.1,0.0,6.7,5.0,79.3,82.1,56.6,60.9,64.6,71.5,34.4,77.8,43.2,78.4,3,0,0,0,0,1,35.4,36.2,37.8,16.8,43.3,28.1,50.2,90.7,Excellent,49.3,0.7186
1566,BCA,Information Technology,4,NLP,Reinforcement Learning Engineer,GenAI Startups,Career Switch/Upskilling,6.94,70.3,2,2.7,4.5,5.8,5.0,69.6,72.2,65.1,57.0,56.2,52.5,64.6,56.1,55.4,56.0,5,2,3,3,3,0,67.1,68.7,58.3,39.4,32.2,47.7,81.7,64.3,Average,56.3,0.7651
1567,BS (Data Science & AI),Biotechnology,1,Data Engineering,AI Research Scientist,GenAI Startups,Government Exams,7.07,72.4,0,4.5,2.8,5.9,4.6,75.2,65.7,51.5,57.7,54.7,60.3,62.5,62.6,47.4,62.8,3,3,2,0,1,1,56.7,50.2,52.4,29.3,42.9,37.3,46.7,65.2,Average,46.7,0.5901
1568,MSc,Mechanical Engineering,2,Data Engineering,AI Transformation Consultant,Core Product Engineering,Career Switch/Upskilling,7.37,88.7,0,5.0,5.1,6.5,6.0,84.4,82.2,64.8,64.7,57.5,52.9,63.4,69.9,59.7,77.3,5,1,3,1,4,1,52.8,65.5,47.2,34.1,46.7,37.3,40.8,82.8,Excellent,55.7,0.3099
1569,B.Tech/B.E.,AI & Data Science,1,Robotics,Analytics Engineer,FinTech,Entrepreneurship/Startup,6.8,80.9,0,3.7,5.0,7.5,4.6,73.7,74.4,91.1,77.0,56.0,47.7,63.7,64.9,67.0,76.9,3,2,3,3,3,1,72.2,71.9,54.8,49.3,73.5,50.9,48.6,72.2,Good,56.2,0.8061
1570,MCA,Electronics & Communication,3,Applied Research,AI Ethics Specialist,Research Labs/Academia,Entrepreneurship/Startup,6.18,82.7,1,5.4,4.7,6.8,5.0,79.0,82.0,78.8,60.5,76.6,37.2,73.3,51.6,26.4,36.7,4,3,3,2,6,0,57.6,54.7,33.5,25.3,52.8,45.1,59.1,74.1,Good,46.6,0.4035
1571,B.Tech/B.E.,Statistics,2,NLP,AI Product Manager,AI/ML Product Companies,Job Placement,6.02,54.2,1,2.3,3.0,5.6,3.5,61.1,60.6,56.6,64.0,71.8,61.4,52.2,65.9,44.8,78.2,2,1,0,1,1,0,32.5,54.3,49.9,52.6,48.8,44.0,77.6,65.5,Average,46.6,0.6229
1572,B.Tech/B.E.,Textile Engineering,1,Classical ML,Robotics Engineer,Core Product Engineering,Job Placement,6.23,87.8,2,6.4,5.0,7.6,3.4,62.2,64.0,74.8,53.2,73.3,33.6,82.3,58.2,69.9,64.3,5,3,3,1,3,0,67.6,68.8,63.6,64.1,57.3,51.7,60.6,72.1,Good,52.6,0.1877
1573,B.Tech/B.E.,Chemical Engineering,1,NLP,Data Engineer,Core Product Engineering,Entrepreneurship/Startup,8.53,79.9,0,3.4,1.6,7.2,2.9,79.5,73.0,51.5,40.5,58.8,45.9,44.3,66.3,50.8,76.6,0,3,2,0,1,0,18.9,58.3,43.1,37.0,47.0,27.5,28.9,83.9,Excellent,45.1,0.3878
1574,M.Tech/M.E.,AI & Data Science,3,Applied Research,Applied Scientist,Research Labs/Academia,Career Switch/Upskilling,6.81,64.9,2,1.8,0.7,4.7,4.4,71.5,60.5,56.6,54.9,51.8,51.4,26.3,47.3,60.0,74.7,2,0,1,0,0,0,45.3,45.3,25.6,19.7,16.3,29.1,64.1,54.4,At-Risk,39.8,0.4314
1575,B.Tech/B.E.,Automobile Engineering,4,Robotics,Data Analyst,AI/ML Product Companies,Higher Studies/Research,7.4,67.8,0,3.9,3.6,5.3,5.2,82.8,80.5,63.3,65.4,61.1,83.6,80.1,74.1,59.5,63.6,5,1,3,1,0,2,42.6,62.4,56.9,27.9,59.6,51.5,70.6,79.3,Good,52.1,0.8065
1576,B.Tech/B.E.,Information Technology,2,Generative AI,Conversational AI Engineer,HealthTech,Job Placement,6.31,64.9,4,2.2,3.4,7.8,7.3,63.7,59.9,78.0,72.9,62.9,46.5,75.4,60.1,48.4,58.2,5,3,2,1,2,0,58.2,63.2,49.7,20.6,40.7,45.1,64.3,56.9,At-Risk,42.0,0.5742
1577,MCA,Information Technology,3,MLOps,Reinforcement Learning Engineer,Research Labs/Academia,Job Placement,7.27,100.0,0,5.5,3.0,7.4,4.0,76.2,72.7,76.7,82.4,70.5,44.3,50.4,67.1,48.1,66.9,3,4,1,1,3,2,44.3,49.2,39.0,30.1,55.4,48.5,91.5,89.8,Excellent,53.8,0.503
1578,B.Tech/B.E.,Physics,4,Robotics,Applied Scientist,AI/ML Product Companies,Freelance/Remote Work,6.29,75.2,1,4.4,4.7,7.4,5.5,63.4,57.6,69.1,48.8,62.2,37.8,57.4,60.7,50.1,46.2,5,4,2,2,2,0,46.3,61.9,45.9,38.6,65.5,42.1,59.2,66.7,Average,46.7,0.6967
1579,M.Tech/M.E.,Electronics & Communication,3,Applied Research,Data Analyst,Consulting,Government Exams,7.66,87.4,1,3.5,3.6,5.4,2.9,81.1,76.3,70.5,56.2,62.5,77.5,64.5,74.6,60.0,68.4,2,0,1,1,0,1,48.6,52.5,25.3,44.0,36.4,39.8,44.4,77.3,Good,44.0,0.287
1580,BS (Data Science & AI),Information Technology,3,Computer Vision,Data Analyst,Analytics/Data Services,Higher Studies/Research,6.18,80.3,2,2.5,3.7,6.6,5.0,60.7,61.2,84.1,68.4,74.8,42.9,55.0,42.3,71.1,65.8,4,0,4,1,3,0,50.3,64.6,53.3,42.0,52.4,51.8,75.8,70.5,Good,53.5,0.5143
1581,MSc,AI & Data Science,2,MLOps,AI Product Manager,AI/ML Product Companies,Freelance/Remote Work,7.67,84.4,0,4.4,2.6,6.3,5.2,76.3,66.0,66.5,50.4,56.0,63.3,36.9,69.3,36.5,67.8,4,0,2,0,0,0,48.4,42.7,45.6,29.0,35.6,37.3,56.7,73.0,Good,48.3,0.5861
1582,M.Tech/M.E.,Statistics,1,NLP,Conversational AI Engineer,AI/ML Product Companies,Freelance/Remote Work,8.63,84.2,0,6.8,3.5,5.7,5.4,78.4,78.3,43.3,47.4,45.6,65.1,75.5,64.0,71.4,70.1,2,3,3,2,0,1,30.4,49.5,60.5,38.0,53.0,39.8,44.9,90.9,Excellent,46.4,0.6061
1583,B.Tech/B.E.,Automobile Engineering,2,NLP,Computer Vision Engineer,HealthTech,Freelance/Remote Work,8.83,55.8,0,2.0,2.7,6.7,5.5,72.4,73.6,59.6,82.2,55.7,91.6,56.4,63.4,78.8,78.3,4,0,1,2,3,2,59.8,67.3,44.7,51.4,44.8,49.2,71.2,71.4,Good,57.2,0.7192
1584,MSc,Mathematics & Computing,4,Robotics,AI/ML Engineer,Research Labs/Academia,Government Exams,6.96,93.7,1,4.4,4.3,6.7,2.5,69.4,80.9,74.3,51.6,81.5,53.7,55.1,58.6,60.1,81.4,2,0,3,4,0,1,52.6,61.7,57.6,34.9,57.3,48.8,78.9,82.9,Excellent,50.9,0.7057
1585,B.Tech/B.E.,Food Technology,1,Data Engineering,Cloud DevOps Engineer,AI/ML Product Companies,Government Exams,6.42,59.6,0,1.0,0.0,7.0,7.1,65.7,67.0,38.2,55.1,46.2,59.9,49.5,51.2,50.9,73.6,1,0,1,1,1,0,29.3,39.3,52.9,37.2,19.9,34.1,35.9,61.8,Average,36.5,0.2353
1586,B.Tech/B.E.,Food Technology,2,MLOps,Data Engineer,Analytics/Data Services,Government Exams,6.48,82.1,2,3.5,3.2,7.2,1.9,67.3,78.3,54.8,37.3,60.7,24.3,44.4,46.1,53.0,48.3,2,0,1,1,2,1,30.6,47.5,37.3,24.4,45.3,31.3,66.5,66.7,Average,34.5,0.2733
1587,B.Tech/B.E.,Food Technology,2,MLOps,Data Analyst,Analytics/Data Services,Government Exams,7.36,81.8,1,4.5,3.4,5.6,4.0,73.5,76.9,90.5,58.0,65.9,52.3,60.1,62.3,82.0,63.7,4,2,2,2,3,1,67.9,59.3,47.7,50.3,57.7,48.4,50.3,78.9,Good,57.5,0.82
1588,B.Tech/B.E.,AI & Data Science,2,NLP,MLOps Engineer,GenAI Startups,Higher Studies/Research,7.83,85.9,1,6.8,3.2,5.5,4.3,94.3,68.3,60.0,73.8,46.7,75.5,66.0,61.5,57.3,78.5,3,1,3,1,0,0,47.6,52.8,62.6,20.6,59.4,40.1,55.6,79.1,Good,48.0,0.6659
1589,MCA,Mathematics & Computing,1,NLP,Applied Scientist,Government/PSU,Career Switch/Upskilling,6.7,63.7,3,4.2,1.3,7.4,7.3,67.6,64.8,51.9,50.6,58.4,49.1,44.8,66.8,70.7,59.5,3,1,1,2,1,0,75.4,71.0,42.7,32.0,30.9,39.8,30.1,69.3,Good,39.5,0.1921
1590,B.Tech/B.E.,Automobile Engineering,2,Robotics,Data Analyst,Consulting,Career Switch/Upskilling,5.98,74.4,0,0.9,1.4,6.5,5.1,71.4,64.7,52.1,50.4,65.8,55.7,68.9,76.6,59.6,77.7,1,1,0,1,4,0,48.1,46.1,40.7,46.4,30.1,35.7,53.0,71.5,Good,46.4,0.6957
1591,B.Tech/B.E.,Metallurgical Engineering,4,Data Engineering,Cloud DevOps Engineer,FinTech,Entrepreneurship/Startup,7.22,81.0,1,3.2,4.5,7.0,4.5,84.7,75.6,73.3,75.7,65.0,57.2,78.6,69.5,98.2,66.7,6,4,2,2,3,1,54.6,74.0,56.8,84.4,60.8,66.0,78.6,71.6,Average,61.3,0.7573
1592,MCA,Information Technology,1,Computer Vision,AI/ML Engineer,GenAI Startups,Government Exams,7.75,93.2,0,4.9,4.2,6.4,5.2,80.3,72.6,80.0,80.6,75.0,55.7,85.1,55.8,88.8,84.9,6,2,2,1,7,2,67.1,64.9,44.5,41.0,59.5,50.1,71.6,86.4,Excellent,69.5,0.97
1593,B.Tech/B.E.,Metallurgical Engineering,4,Classical ML,Conversational AI Engineer,AI/ML Product Companies,Higher Studies/Research,6.57,83.7,1,5.8,3.5,8.3,5.3,77.5,82.1,95.4,83.1,72.5,64.1,73.2,71.4,60.7,62.8,4,2,2,0,2,1,50.4,67.2,35.6,31.6,64.8,49.3,76.0,79.9,Excellent,52.4,0.7935
1594,M.Tech/M.E.,Robotics,4,Computer Vision,Analytics Engineer,Consulting,Entrepreneurship/Startup,7.02,79.8,1,5.7,3.6,6.3,5.8,82.6,67.5,80.8,68.0,67.7,47.1,57.2,51.7,61.4,62.8,4,1,2,3,0,0,59.5,61.3,46.3,46.1,48.3,49.2,60.7,71.8,Good,55.2,0.4475
1595,BCA,Robotics,1,Classical ML,Software Engineer Full Stack,Core Product Engineering,Government Exams,6.16,86.1,0,4.3,3.6,7.1,5.7,67.9,64.3,66.5,33.8,49.9,35.1,55.9,60.0,52.8,55.6,2,3,3,3,3,0,46.1,62.3,46.1,49.9,30.6,44.1,40.6,73.9,Good,45.0,0.3225
1596,M.Tech/M.E.,Robotics,1,Classical ML,Applied Scientist,AI/ML Product Companies,Entrepreneurship/Startup,6.29,69.1,0,2.6,1.6,7.1,5.3,77.9,64.5,43.6,42.4,45.5,41.5,36.2,43.4,64.4,70.0,4,1,0,1,0,2,31.0,28.4,47.6,30.3,38.5,33.1,49.8,65.5,Average,37.9,0.5451
1597,MSc,Chemical Engineering,1,Data Engineering,Computer Vision Engineer,Autonomous Systems/Robotics,Career Switch/Upskilling,7.04,83.0,2,4.7,4.4,5.3,4.5,63.4,71.4,72.7,64.3,56.4,51.0,66.9,73.4,52.8,37.8,7,5,4,4,3,1,56.2,57.5,63.6,49.7,81.9,56.0,56.4,69.3,Good,60.4,0.8534
1598,B.Tech/B.E.,Agricultural Engineering,1,Generative AI,Generative AI Engineer,Core Product Engineering,Job Placement,7.72,93.8,0,7.2,4.6,8.4,2.1,78.0,74.9,86.7,63.3,65.1,58.3,75.1,60.6,77.7,67.1,6,3,3,1,3,0,69.1,64.5,86.3,48.1,79.0,51.2,79.1,80.1,Good,58.4,0.8615
1599,BCA,Electronics & Communication,2,Generative AI,AI Research Scientist,FinTech,Freelance/Remote Work,6.8,76.3,0,6.0,4.3,6.1,5.7,81.1,80.2,88.2,69.3,70.5,51.3,34.3,68.3,70.1,59.5,3,1,2,3,8,0,54.0,59.3,58.8,54.6,66.8,48.1,85.8,74.6,Good,50.5,0.1904
1600,BCA,Information Technology,3,NLP,Conversational AI Engineer,GenAI Startups,Higher Studies/Research,7.16,73.8,0,6.0,4.1,6.2,6.6,66.5,74.9,69.4,55.7,43.7,56.9,69.3,56.3,55.5,58.7,3,2,4,1,2,0,42.8,59.3,58.4,27.4,55.1,45.8,42.9,64.8,Average,40.4,0.2669
1601,B.Tech/B.E.,Economics,3,Computer Vision,AI/ML Engineer,GenAI Startups,Entrepreneurship/Startup,6.93,68.0,0,2.6,3.0,6.1,4.7,65.8,63.1,87.1,40.8,59.7,31.9,50.5,45.8,48.4,51.6,5,0,1,0,2,0,46.6,61.1,22.2,31.9,44.5,36.6,54.0,68.3,Average,44.2,0.9042
1602,B.Tech/B.E.,Automobile Engineering,4,NLP,Prompt Engineer,GenAI Startups,Entrepreneurship/Startup,4.85,61.3,3,2.7,1.3,6.8,7.2,57.4,58.9,47.8,43.3,49.7,46.9,44.1,45.9,60.7,71.4,2,1,1,1,1,0,54.0,39.5,49.1,48.3,27.9,37.7,61.3,41.5,At-Risk,48.7,0.6399
1603,BS (Data Science & AI),Robotics,2,MLOps,Reinforcement Learning Engineer,FinTech,Entrepreneurship/Startup,7.45,83.1,1,6.4,4.3,7.6,4.4,85.5,78.2,71.5,59.8,73.5,62.7,80.6,77.0,78.9,60.7,6,4,4,1,3,4,43.8,48.2,54.7,66.9,43.4,52.1,68.5,75.3,Good,50.2,0.4098
1604,BCA,Statistics,4,Robotics,Reinforcement Learning Engineer,Consulting,Higher Studies/Research,7.24,91.2,0,5.1,1.1,5.5,5.9,71.5,77.8,64.5,58.5,66.4,66.6,74.4,53.4,56.0,64.9,7,2,2,1,2,2,44.7,68.5,43.8,56.1,60.9,46.5,22.4,76.5,Good,50.8,0.35
1605,B.Tech/B.E.,Chemistry,4,NLP,Data Engineer,Core Product Engineering,Job Placement,6.98,65.7,0,2.7,1.2,5.4,4.8,76.4,57.3,66.6,74.9,65.4,54.7,43.9,69.7,71.0,70.6,3,2,2,1,2,0,77.1,54.1,42.7,44.2,48.7,38.5,37.8,63.4,Average,50.6,0.407
1606,BS (Data Science & AI),Metallurgical Engineering,2,Generative AI,Applied Scientist,Analytics/Data Services,Career Switch/Upskilling,7.82,77.0,1,5.9,4.1,6.0,5.1,68.3,75.3,77.5,80.3,74.4,63.1,60.7,61.1,53.5,46.3,2,0,3,2,3,2,38.9,59.2,50.8,20.8,37.0,48.2,76.4,78.6,Good,56.4,0.6784
1607,B.Tech/B.E.,AI & Data Science,2,Applied Research,NLP Engineer,Government/PSU,Government Exams,6.5,89.8,0,5.2,5.5,7.0,5.0,64.8,72.6,76.4,48.3,70.0,43.8,69.0,49.2,82.5,82.5,5,2,2,2,4,0,54.6,50.2,51.7,49.1,70.6,50.9,63.7,71.7,Average,57.7,0.6857
1608,BS (Data Science & AI),Electronics & Communication,3,NLP,Reinforcement Learning Engineer,Freelance/Remote-Global,Career Switch/Upskilling,7.82,100.0,0,6.2,2.2,6.0,5.6,91.2,81.5,78.6,69.0,86.2,30.3,88.2,65.0,52.1,90.1,2,0,2,1,5,3,50.6,63.5,46.5,62.3,75.8,46.8,62.9,75.3,Good,56.0,0.4381
1609,B.Tech/B.E.,Computer Science,1,Classical ML,Reinforcement Learning Engineer,GenAI Startups,Entrepreneurship/Startup,6.87,76.8,0,3.1,1.6,7.1,3.3,76.9,85.2,49.4,43.1,62.7,62.1,33.4,63.7,77.6,70.2,3,0,2,1,0,0,34.3,47.3,40.8,11.3,42.4,23.4,43.5,85.1,Excellent,48.4,0.5956
1610,B.Tech/B.E.,Commerce,1,MLOps,Conversational AI Engineer,GenAI Startups,Higher Studies/Research,7.17,79.0,0,4.9,2.6,6.7,4.0,68.1,80.4,69.3,63.0,42.4,52.1,73.9,51.9,85.6,70.1,2,1,2,1,2,0,58.0,69.4,58.0,48.5,49.4,45.4,47.1,80.3,Good,45.0,0.3357
1611,MCA,Robotics,2,Data Engineering,Robotics Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,5.47,77.3,4,3.1,4.0,7.1,6.3,60.2,66.7,62.3,79.8,66.3,26.1,52.5,47.4,66.9,49.8,2,3,0,1,3,0,66.0,60.7,40.1,41.2,61.5,40.1,65.7,56.3,Average,37.4,0.0984
1612,B.Tech/B.E.,Electronics & Communication,1,Computer Vision,AI/ML Engineer,GenAI Startups,Freelance/Remote Work,7.21,85.5,1,5.1,1.5,7.8,5.2,81.1,73.5,62.8,53.0,42.3,66.8,30.1,60.0,56.4,80.1,3,1,3,1,1,0,58.3,37.4,35.1,39.6,48.6,33.2,74.8,67.6,Average,45.5,0.8009
1613,M.Tech/M.E.,Robotics,2,Applied Research,Generative AI Engineer,AI/ML Product Companies,Job Placement,7.35,78.5,3,1.9,0.6,6.8,4.6,71.1,83.4,66.4,41.5,49.5,60.4,53.5,53.3,52.4,67.9,2,0,2,1,1,1,51.7,42.1,31.4,31.6,46.8,36.3,62.2,67.0,Average,32.4,0.4408
1614,MSc,Computer Science,3,Applied Research,Conversational AI Engineer,AI/ML Product Companies,Job Placement,7.99,84.9,0,5.6,7.4,6.7,3.4,94.5,84.5,89.6,95.9,76.5,76.7,70.0,57.2,86.8,81.3,7,3,4,3,3,2,74.6,72.7,42.4,54.6,57.1,66.6,68.5,77.5,Good,62.0,0.9038
1615,MSc,Electronics & Instrumentation,3,NLP,Data Analyst,Research Labs/Academia,Entrepreneurship/Startup,5.77,65.5,1,3.7,3.5,6.5,4.8,57.4,54.6,72.6,53.4,58.9,19.4,69.3,52.6,58.5,45.6,3,1,2,1,5,0,55.1,62.6,41.4,30.5,21.6,44.5,56.3,62.1,Average,46.9,0.3412
1616,M.Tech/M.E.,Design,3,Computer Vision,AI/ML Engineer,Core Product Engineering,Higher Studies/Research,6.13,80.9,2,2.8,3.3,5.3,4.0,71.4,73.0,39.3,41.4,49.9,51.7,63.6,62.9,58.8,61.1,4,2,3,1,0,0,53.2,49.5,57.5,34.9,49.3,39.8,32.8,68.3,Good,43.7,0.4357
1617,B.Tech/B.E.,Automobile Engineering,3,MLOps,Cloud DevOps Engineer,Government/PSU,Freelance/Remote Work,7.23,93.0,0,5.2,4.9,6.9,4.7,78.2,66.7,69.3,59.4,72.9,56.0,54.5,73.2,21.2,42.6,6,3,1,2,1,0,59.3,60.5,43.0,26.9,67.7,47.0,50.5,76.4,Good,49.6,0.2157
1618,MSc,Textile Engineering,4,Classical ML,Conversational AI Engineer,AI/ML Product Companies,Higher Studies/Research,7.39,83.4,1,5.2,1.6,5.9,5.9,74.9,84.2,68.3,57.5,69.4,53.1,37.6,65.4,50.4,57.9,1,0,2,0,1,0,51.9,56.5,43.9,26.3,44.2,35.8,59.9,78.8,Excellent,51.3,0.7649
1619,PhD,Biotechnology,5,Computer Vision,Computer Vision Engineer,Government/PSU,Job Placement,6.47,72.8,0,3.3,3.5,6.1,4.2,59.8,64.1,58.9,39.1,61.6,36.5,49.9,49.8,44.8,44.0,1,1,2,1,0,0,45.4,54.1,41.1,12.4,52.6,32.4,57.8,64.6,Average,39.2,0.0773
