student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
695,B.Tech/B.E.,Metallurgical Engineering,2,Applied Research,Robotics Engineer,Core Product Engineering,Freelance/Remote Work,9.32,76.2,0,3.0,4.8,5.5,7.0,93.0,80.2,76.5,63.8,80.3,71.5,78.4,88.1,76.2,7,2,2,2,4,0,52.8,44.6,50.7,46.5,56.6,48.0,58.0,95.4,Excellent,67.6,0.5991
696,B.Tech/B.E.,Mathematics & Computing,4,Generative AI,Computer Vision Engineer,Freelance/Remote-Global,Freelance/Remote Work,6.36,76.6,4,2.3,0.0,7.5,3.7,72.0,44.5,36.1,42.9,53.6,13.5,56.2,64.8,66.0,0,0,0,0,0,0,41.9,23.2,30.4,10.1,23.6,31.2,33.5,65.8,Average,25.1,0.1652
697,MSc,Economics,3,NLP,Computer Vision Engineer,Consulting,Career Switch/Upskilling,8.86,99.6,0,8.0,5.3,6.4,4.2,88.1,77.0,86.4,67.5,65.2,63.4,62.8,49.7,70.9,6,2,4,1,3,1,61.5,65.9,57.2,60.6,76.0,55.4,48.5,96.5,Excellent,57.4,0.674
698,BS (Data Science & AI),Computer Science,1,Generative AI,Generative AI Engineer,Freelance/Remote-Global,Job Placement,6.01,100.0,0,3.7,3.4,7.3,3.9,69.0,80.7,71.4,82.6,46.5,35.9,60.8,90.7,80.7,4,2,4,1,3,0,72.8,61.0,40.3,54.3,53.4,39.5,54.8,74.8,Good,58.6,0.7288
699,MSc,Computer Science,1,Data Engineering,Data Engineer,Analytics/Data Services,Freelance/Remote Work,6.47,93.1,0,5.7,3.5,6.6,3.3,65.9,52.9,42.1,58.2,33.1,42.6,44.3,69.4,64.5,2,2,2,1,0,0,64.7,42.5,31.4,43.1,43.2,34.5,44.2,74.9,Good,43.1,0.3896
700,B.Tech/B.E.,Biotechnology,2,Applied Research,AI Research Scientist,Analytics/Data Services,Government Exams,6.13,50.9,2,1.7,1.1,6.1,5.2,62.3,36.3,37.0,57.6,36.9,31.6,57.9,81.7,79.7,0,0,0,2,0,1,32.6,33.4,47.8,18.6,32.6,22.6,38.7,49.9,At-Risk,33.7,0.2163
701,M.Tech/M.E.,Statistics,3,Data Engineering,Conversational AI Engineer,Research Labs/Academia,Entrepreneurship/Startup,8.56,83.4,0,4.8,2.2,5.5,3.4,89.5,68.9,80.1,61.4,65.6,41.3,77.0,92.3,82.7,2,2,2,1,1,1,53.5,41.2,50.7,54.5,48.4,45.1,77.5,90.7,Excellent,51.3,0.4631
702,B.Tech/B.E.,Information Technology,2,Applied Research,Applied Scientist,HealthTech,Higher Studies/Research,7.12,71.0,4,4.9,4.9,7.4,4.8,65.7,48.8,44.1,68.1,49.0,41.6,68.6,68.0,72.9,5,3,1,3,0,0,48.8,59.5,57.6,54.2,50.8,46.7,56.1,68.9,Average,44.7,0.2904
703,B.Tech/B.E.,Statistics,2,NLP,Reinforcement Learning Engineer,FinTech,Government Exams,7.23,86.4,0,5.9,5.2,7.3,1.0,83.9,55.9,50.4,70.2,68.5,66.2,68.3,57.3,69.5,7,3,3,2,2,0,42.4,60.9,41.3,44.1,64.0,48.8,65.5,82.9,Excellent,62.1,0.58
704,MSc,Chemical Engineering,3,Computer Vision,AI Ethics Specialist,Research Labs/Academia,Freelance/Remote Work,6.75,76.2,0,3.6,0.3,6.3,2.8,72.5,18.8,49.8,55.0,70.2,61.2,63.6,54.7,79.7,0,0,4,1,0,0,38.5,28.3,34.3,45.1,58.3,32.8,36.5,75.7,Good,43.5,0.0439
705,MSc,Automobile Engineering,2,Classical ML,Robotics Engineer,Autonomous Systems/Robotics,Higher Studies/Research,8.79,89.4,1,7.0,4.7,7.6,4.2,79.5,93.8,81.1,77.7,91.2,71.5,75.3,77.1,88.8,7,3,6,2,4,1,67.7,63.5,57.2,50.9,75.9,61.5,86.8,79.1,Good,64.2,0.8274
706,M.Tech/M.E.,Mathematics & Computing,4,Computer Vision,AI/ML Engineer,FinTech,Higher Studies/Research,6.83,57.7,1,3.1,2.2,5.7,4.3,65.3,39.6,38.0,48.7,74.5,31.5,73.4,58.7,64.7,4,1,2,1,0,0,36.8,43.4,40.1,22.8,27.0,29.7,49.9,59.9,Average,42.6,0.5866
707,B.Tech/B.E.,Food Technology,4,Generative AI,Prompt Engineer,HealthTech,Freelance/Remote Work,8.04,83.4,0,3.4,2.3,7.1,2.9,79.3,66.7,53.4,56.0,53.6,49.8,60.3,55.0,56.3,5,3,3,1,1,1,51.9,50.5,39.4,36.9,54.3,38.5,53.0,77.8,Good,46.5,0.4923
708,M.Tech/M.E.,Statistics,1,MLOps,NLP Engineer,GenAI Startups,Higher Studies/Research,7.6,78.4,1,6.0,3.4,7.7,5.8,71.2,61.2,74.3,63.9,71.8,61.5,70.2,57.6,62.5,6,4,5,2,0,1,70.0,61.9,72.2,48.4,47.1,49.0,44.5,72.7,Good,53.6,0.7664
709,MCA,Information Technology,3,Computer Vision,Analytics Engineer,FinTech,Higher Studies/Research,7.33,84.7,0,5.1,1.1,6.8,5.5,89.3,62.2,62.9,60.6,59.8,46.8,58.2,61.8,81.6,2,1,2,0,0,0,42.9,32.4,40.8,16.7,36.8,31.8,62.5,86.6,Excellent,43.3,0.4313
710,B.Tech/B.E.,Computer Science,2,Computer Vision,Reinforcement Learning Engineer,Research Labs/Academia,Government Exams,7.81,87.6,1,6.0,4.2,5.1,6.9,81.3,63.6,68.8,63.1,74.7,65.0,74.5,65.6,58.1,5,4,3,2,2,2,52.6,52.1,59.6,58.5,60.3,53.9,55.3,76.2,Good,56.7,0.5257
711,BCA,Electronics & Communication,1,Classical ML,NLP Engineer,AI/ML Product Companies,Freelance/Remote Work,7.37,76.8,0,2.6,1.8,6.6,4.7,75.2,50.3,50.1,52.2,63.7,41.8,90.8,66.9,76.1,2,1,4,2,0,0,41.0,42.2,34.0,37.7,30.0,38.6,55.3,79.3,Good,43.9,0.8047
712,B.Tech/B.E.,Computer Science,2,Classical ML,Data Engineer,Core Product Engineering,Government Exams,7.13,74.4,0,4.7,2.3,5.3,3.8,74.5,77.2,63.2,72.1,56.3,44.6,62.7,52.6,56.2,4,0,0,0,1,0,52.0,49.6,46.5,25.5,48.8,32.4,39.3,68.9,Good,41.0,0.1756
713,B.Tech/B.E.,Agricultural Engineering,1,Generative AI,Data Analyst,Consulting,Career Switch/Upskilling,6.92,74.9,1,2.9,0.1,5.9,7.0,76.3,63.6,66.0,61.0,63.8,43.7,75.7,51.0,64.0,0,0,3,1,0,1,25.8,40.7,21.8,22.2,39.0,35.4,72.7,71.7,Good,33.9,0.3661
714,MCA,Information Technology,4,Applied Research,Analytics Engineer,Analytics/Data Services,Government Exams,7.29,85.4,0,2.4,1.8,7.9,4.5,87.2,79.4,62.0,61.4,75.2,77.5,62.9,76.0,75.7,5,2,2,0,0,2,51.8,47.3,57.5,36.8,46.7,51.3,45.9,81.5,Excellent,51.8,0.4252
715,B.Tech/B.E.,Electronics & Communication,1,Generative AI,NLP Engineer,AI/ML Product Companies,Higher Studies/Research,8.02,84.2,1,4.8,3.1,5.9,5.3,79.6,73.9,68.7,67.7,68.5,50.1,58.1,69.7,76.7,5,0,3,3,3,1,47.5,55.7,56.8,49.0,47.8,57.7,69.4,82.0,Good,52.1,0.905
716,M.Tech/M.E.,AI & Data Science,3,Computer Vision,NLP Engineer,GenAI Startups,Higher Studies/Research,9.08,75.9,0,5.8,1.5,6.3,6.6,90.5,65.0,46.4,48.4,77.3,44.2,66.2,55.3,75.8,4,1,1,1,3,1,44.4,42.5,52.0,47.8,32.5,36.1,61.1,87.4,Excellent,45.7,0.7177
717,B.Tech/B.E.,Environmental Engineering,4,NLP,Software Engineer Backend,AI/ML Product Companies,Freelance/Remote Work,6.03,65.3,2,4.2,2.3,6.1,5.5,61.7,56.2,66.8,57.4,52.5,56.4,57.6,53.4,63.8,6,2,2,1,0,0,45.3,48.6,42.3,41.9,29.6,43.1,52.8,52.6,At-Risk,50.6,0.6988
718,BCA,Electronics & Communication,1,Classical ML,Data Scientist,Consulting,Job Placement,7.74,90.2,0,3.5,1.3,6.6,4.2,72.5,51.6,57.5,69.3,58.9,62.0,61.8,81.8,87.5,4,2,3,2,3,0,44.9,38.4,54.2,43.1,56.8,45.0,73.3,75.6,Good,46.7,0.3433
719,B.Tech/B.E.,Statistics,3,Classical ML,Data Scientist,Analytics/Data Services,Career Switch/Upskilling,8.09,78.7,0,7.1,1.8,6.0,4.2,82.3,57.9,57.4,50.2,73.4,49.8,62.2,73.9,81.0,4,0,3,1,0,0,49.8,47.9,67.9,30.8,51.7,41.8,61.3,87.6,Excellent,51.8,0.4742
720,B.Tech/B.E.,Mechanical Engineering,4,Robotics,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,7.41,93.3,0,5.3,1.9,6.5,4.0,80.7,55.7,51.5,61.4,78.7,43.5,63.9,52.7,70.4,3,1,3,0,0,1,41.0,47.0,44.6,17.0,50.5,34.1,30.8,79.4,Good,46.8,0.6203
721,B.Tech/B.E.,Electronics & Communication,2,NLP,Analytics Engineer,Core Product Engineering,Entrepreneurship/Startup,8.74,97.3,0,4.2,1.2,7.6,4.6,78.8,54.3,47.4,46.4,71.4,41.0,66.4,57.4,73.2,2,0,1,1,1,1,35.3,39.9,32.1,46.8,46.1,31.3,47.5,79.5,Good,48.3,0.5415
722,MCA,Computer Science,1,Classical ML,AI Research Scientist,Research Labs/Academia,Freelance/Remote Work,7.38,73.8,1,5.6,2.7,5.6,7.7,64.3,62.1,49.6,61.7,53.5,53.6,80.3,54.7,44.7,3,0,3,1,0,0,51.4,48.6,51.7,29.2,54.2,33.8,28.5,72.6,Good,41.2,0.1814
723,M.Tech/M.E.,Automobile Engineering,4,Computer Vision,Cloud DevOps Engineer,Core Product Engineering,Higher Studies/Research,7.81,71.3,1,2.6,2.4,6.1,4.2,83.0,59.3,56.2,50.3,64.8,70.5,71.7,69.3,77.4,3,3,1,0,2,2,50.3,63.6,48.2,42.4,57.0,38.4,55.3,68.3,Average,62.9,0.3956
724,BS (Data Science & AI),Electrical Engineering,4,Data Engineering,Analytics Engineer,Analytics/Data Services,Entrepreneurship/Startup,6.83,81.1,1,4.9,1.7,6.4,4.8,67.7,57.9,41.1,74.6,61.3,65.8,75.4,40.3,60.9,3,4,2,2,5,1,29.8,56.8,55.9,49.3,68.3,50.8,53.8,65.5,Average,46.7,0.347
725,M.Tech/M.E.,Mass Communication,1,Applied Research,AI Product Manager,AI/ML Product Companies,Freelance/Remote Work,6.8,66.3,2,2.6,3.2,6.5,4.2,65.9,57.9,38.8,40.6,54.8,44.6,58.4,75.8,64.0,0,0,0,1,0,0,16.7,48.7,32.2,13.6,37.0,32.6,40.0,63.3,Average,42.1,0.1915
726,M.Tech/M.E.,Chemical Engineering,3,Generative AI,AI Product Manager,Research Labs/Academia,Freelance/Remote Work,8.51,82.1,0,3.7,1.2,6.2,3.6,79.4,36.2,51.9,42.8,60.1,46.4,66.1,29.5,47.3,1,0,0,1,1,1,34.6,24.6,38.1,18.2,44.3,29.9,57.9,77.1,Good,34.2,0.1719
727,MCA,AI & Data Science,4,Applied Research,Prompt Engineer,GenAI Startups,Government Exams,6.57,87.5,2,3.9,3.0,6.2,6.2,71.0,66.9,52.1,74.5,49.5,72.4,48.8,54.5,74.2,5,3,3,3,0,2,61.0,40.9,51.7,56.6,70.2,54.3,56.2,62.9,Average,57.0,0.7794
728,MCA,Robotics,3,Data Engineering,Cloud DevOps Engineer,AI/ML Product Companies,Higher Studies/Research,7.51,78.4,1,6.8,3.3,5.7,5.3,68.7,91.2,83.3,59.7,49.5,57.2,71.9,52.4,56.1,6,1,2,1,4,0,51.8,73.0,56.9,33.9,50.4,51.4,68.7,64.6,Average,49.8,0.5301
729,B.Tech/B.E.,AI & Data Science,1,Classical ML,Reinforcement Learning Engineer,Autonomous Systems/Robotics,Career Switch/Upskilling,7.1,80.4,3,3.6,2.4,5.6,5.4,64.5,48.9,48.8,68.3,51.5,50.2,60.8,56.6,71.1,2,1,2,1,1,3,41.7,51.1,31.0,32.0,26.4,35.5,64.5,62.8,Average,35.5,0.0741
730,M.Tech/M.E.,Aerospace Engineering,3,NLP,Data Analyst,Consulting,Higher Studies/Research,6.9,81.1,0,2.5,0.0,6.6,5.0,74.7,42.9,51.2,62.6,57.9,36.3,55.9,51.6,56.0,0,0,0,0,0,2,40.0,43.2,42.2,15.4,49.0,25.9,42.5,67.7,Average,37.3,0.078
731,MCA,Mathematics & Computing,4,NLP,NLP Engineer,Core Product Engineering,Job Placement,9.04,85.5,0,4.8,3.3,6.4,5.9,72.3,41.0,50.5,54.6,59.9,51.6,69.6,69.6,69.6,2,2,4,1,1,0,36.2,35.8,53.4,33.1,57.2,35.9,43.7,82.8,Excellent,45.5,0.6226
732,B.Tech/B.E.,Electronics & Instrumentation,2,Applied Research,Data Scientist,AI/ML Product Companies,Higher Studies/Research,6.37,81.1,0,4.3,3.6,6.4,5.5,71.4,77.2,62.4,80.6,40.7,64.2,59.6,78.9,80.4,6,2,2,3,1,0,53.5,78.7,58.8,32.9,50.6,49.3,64.5,74.9,Good,60.8,0.9065
733,BS (Data Science & AI),Design,1,MLOps,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,7.92,58.6,0,2.9,2.2,6.0,6.8,62.8,80.3,82.9,87.0,73.7,59.8,76.8,47.8,73.1,2,0,2,1,2,1,63.6,66.7,28.8,35.2,40.3,46.6,66.7,63.1,Average,55.2,0.6422
734,PhD,Electrical Engineering,2,NLP,Data Analyst,Consulting,Freelance/Remote Work,4.5,67.5,2,1.0,1.5,5.0,5.5,58.3,45.6,38.3,42.8,27.9,35.9,49.8,48.2,57.4,2,1,2,1,0,0,29.3,34.3,54.7,32.9,35.0,33.4,38.0,42.4,At-Risk,35.0,0.1632
735,M.Tech/M.E.,Mechanical Engineering,4,Applied Research,Analytics Engineer,Analytics/Data Services,Government Exams,6.5,84.3,1,4.8,5.6,6.3,6.3,68.0,59.5,55.8,60.1,68.9,29.6,59.7,70.5,72.3,3,3,3,1,0,2,38.3,47.7,74.1,36.9,46.0,40.8,33.0,59.6,Average,44.2,0.3106
736,BCA,Mathematics & Computing,3,Robotics,MLOps Engineer,AI/ML Product Companies,Government Exams,7.48,65.2,0,3.0,0.8,7.0,5.7,71.1,30.4,37.9,32.6,61.6,41.2,65.5,60.5,69.3,3,2,2,1,0,1,42.3,39.4,46.7,33.3,37.2,29.5,17.9,78.2,Good,48.7,0.5988
737,B.Tech/B.E.,Textile Engineering,4,Robotics,Computer Vision Engineer,AI/ML Product Companies,Career Switch/Upskilling,7.49,85.6,0,3.1,1.8,6.7,5.5,82.9,40.3,39.6,44.8,53.0,31.7,60.7,70.3,69.1,0,2,3,1,0,0,43.0,27.4,52.2,20.6,52.7,29.0,29.6,80.4,Good,35.8,0.3348
738,BCA,Statistics,1,Robotics,Data Engineer,Core Product Engineering,Job Placement,6.73,82.9,1,2.9,0.6,6.9,4.5,58.3,63.5,65.9,57.9,46.3,25.2,40.1,61.2,73.4,1,0,1,1,2,0,31.3,29.4,55.5,25.0,25.5,32.9,34.3,66.6,Average,38.5,0.3854
739,MSc,Mass Communication,2,MLOps,Generative AI Engineer,HealthTech,Job Placement,6.7,84.4,1,5.6,0.2,7.7,4.1,78.2,37.0,36.2,64.0,59.1,43.8,42.3,52.7,57.9,0,1,1,0,0,1,26.9,31.0,27.0,34.6,26.9,19.8,32.8,72.1,Good,37.2,0.3845
740,MCA,AI & Data Science,3,Data Engineering,NLP Engineer,GenAI Startups,Freelance/Remote Work,5.95,59.4,5,3.1,0.0,6.1,6.4,51.5,48.0,18.7,43.7,48.3,21.4,45.4,72.3,66.0,0,0,1,0,0,0,19.4,18.5,35.1,15.1,25.8,13.4,34.0,51.5,At-Risk,18.2,0.0747
741,M.Tech/M.E.,Information Technology,3,Data Engineering,Cloud DevOps Engineer,AI/ML Product Companies,Job Placement,7.83,83.4,0,4.5,1.8,8.0,4.1,77.9,49.5,61.2,75.5,73.7,49.7,70.2,100.0,100.0,0,0,0,1,1,1,9.3,40.0,48.4,35.3,36.6,30.0,50.2,75.4,Good,47.5,0.5362
742,M.Tech/M.E.,Design,1,Applied Research,Generative AI Engineer,GenAI Startups,Government Exams,8.15,95.7,0,6.3,5.4,6.1,4.6,85.4,98.6,99.7,68.9,55.1,80.5,73.0,63.8,74.0,8,1,4,3,5,0,67.0,82.3,47.3,65.4,73.0,66.8,81.5,87.2,Excellent,66.0,0.9136
743,B.Tech/B.E.,Pharmacy,3,NLP,Data Analyst,HealthTech,Entrepreneurship/Startup,6.61,73.1,0,4.9,5.5,8.0,4.5,63.8,97.9,55.2,55.7,55.9,69.0,57.9,66.7,46.0,6,2,4,2,2,0,60.9,56.1,42.0,48.7,46.0,52.6,79.7,70.5,Good,52.0,0.6062
744,MCA,Computer Science,4,Data Engineering,Analytics Engineer,Analytics/Data Services,Job Placement,6.7,99.9,1,5.6,4.6,7.1,5.5,78.9,55.3,61.2,61.8,43.9,83.4,58.9,75.6,81.1,5,2,3,2,1,0,61.7,59.1,76.8,51.1,74.6,55.5,76.4,86.2,Excellent,51.8,0.5778
745,BCA,Mathematics & Computing,4,Robotics,Applied Scientist,AI/ML Product Companies,Career Switch/Upskilling,6.7,78.3,1,5.0,1.1,7.1,4.7,74.6,65.8,50.3,63.7,61.6,37.8,58.9,64.7,59.4,2,1,2,2,1,2,34.7,50.5,45.7,30.7,32.9,36.8,58.8,59.9,Average,33.8,0.4442
746,B.Tech/B.E.,Civil Engineering,2,NLP,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,7.24,88.8,0,5.8,2.1,5.7,4.2,80.2,47.3,53.7,63.6,65.3,47.5,58.7,39.4,55.9,1,1,1,1,2,2,28.0,38.7,49.1,35.6,42.4,31.6,47.7,69.7,Average,45.0,0.4978
747,M.Tech/M.E.,Computer Science,3,Classical ML,Data Scientist,AI/ML Product Companies,Government Exams,6.34,62.8,2,5.1,5.4,8.0,4.3,62.4,64.6,56.5,66.4,58.6,67.2,45.3,56.2,54.1,5,3,3,3,2,1,57.5,60.7,44.2,25.7,38.6,49.8,47.2,49.7,At-Risk,46.4,0.7281
748,M.Tech/M.E.,Food Technology,2,MLOps,Data Scientist,Core Product Engineering,Higher Studies/Research,7.15,73.7,1,5.5,3.1,7.2,4.3,59.6,54.5,29.4,49.4,39.3,38.8,60.5,63.4,62.5,3,1,5,1,0,0,54.1,38.8,34.0,21.6,38.4,33.6,21.1,63.9,Average,37.6,0.3029
749,M.Tech/M.E.,Mathematics & Computing,3,MLOps,AI Solutions Architect,Autonomous Systems/Robotics,Job Placement,5.76,74.8,2,4.4,3.0,6.5,3.9,65.9,73.0,50.7,52.8,53.3,72.5,55.4,32.0,54.0,4,1,3,1,1,0,52.8,63.5,50.6,16.0,48.6,49.8,48.5,55.8,Average,35.4,0.227
750,MSc,Civil Engineering,3,Classical ML,Robotics Engineer,Core Product Engineering,Career Switch/Upskilling,6.64,81.5,1,4.5,2.0,5.4,4.8,60.4,47.5,67.9,47.8,28.7,45.6,51.9,70.1,58.6,1,1,0,0,1,0,41.9,44.1,46.8,49.2,64.9,32.7,45.5,68.1,Average,38.8,0.0697
751,B.Tech/B.E.,Electronics & Communication,1,Generative AI,AI Ethics Specialist,Research Labs/Academia,Government Exams,7.85,81.5,0,4.6,1.1,6.5,4.4,68.8,33.4,50.9,52.8,63.9,27.7,51.6,79.8,72.2,2,0,4,1,0,0,31.4,23.0,45.8,49.1,22.0,35.0,23.5,76.2,Good,43.0,0.2066
752,MSc,Statistics,4,Robotics,Conversational AI Engineer,AI/ML Product Companies,Government Exams,6.94,86.7,0,8.1,4.8,7.3,5.0,78.8,61.5,58.3,63.4,49.4,60.0,53.4,42.8,46.2,3,0,3,2,3,0,51.1,51.3,51.4,26.0,52.2,37.1,44.1,76.6,Good,46.5,0.3388
753,B.Tech/B.E.,Commerce,2,Applied Research,AI Transformation Consultant,Consulting,Entrepreneurship/Startup,7.07,85.6,3,5.2,4.3,7.6,5.8,63.3,59.1,60.1,61.4,57.9,46.6,52.9,52.8,49.7,5,2,1,1,1,1,62.6,58.1,38.5,23.9,53.5,38.6,64.6,73.4,Good,52.0,0.3472
754,BCA,Computer Science,1,MLOps,AI/ML Engineer,Autonomous Systems/Robotics,Career Switch/Upskilling,6.09,81.5,2,3.1,0.7,6.4,4.2,64.6,41.3,37.5,50.1,33.2,31.9,46.6,69.8,68.1,2,1,2,0,1,0,34.7,28.2,56.3,38.0,40.9,34.5,37.8,66.6,Average,34.8,0.4568
755,MCA,AI & Data Science,2,Computer Vision,NLP Engineer,Core Product Engineering,Freelance/Remote Work,8.86,74.3,0,2.6,0.7,7.0,4.2,83.0,58.8,79.1,62.9,88.6,43.3,87.4,52.9,71.8,3,0,4,1,2,1,67.8,63.6,43.7,26.5,37.1,35.1,51.4,86.7,Excellent,53.3,0.6625
756,B.Tech/B.E.,Agricultural Engineering,3,Generative AI,Data Analyst,Consulting,Job Placement,8.98,88.1,0,4.6,2.5,8.4,5.5,89.0,33.1,40.3,38.2,91.5,31.7,77.3,59.3,55.4,4,2,1,1,0,1,28.9,28.2,37.2,37.0,51.5,29.4,30.1,89.4,Excellent,41.4,0.1837
757,PhD,Textile Engineering,5,Robotics,Data Analyst,Research Labs/Academia,Government Exams,5.78,77.3,3,2.6,0.0,5.7,4.9,71.4,28.0,26.0,46.5,45.3,34.9,46.5,56.7,52.5,0,0,0,0,0,0,19.9,13.4,45.3,11.6,25.0,19.9,23.4,55.5,At-Risk,23.3,0.0408
758,BCA,Information Technology,2,Generative AI,Software Engineer Full Stack,Freelance/Remote-Global,Career Switch/Upskilling,7.66,79.0,1,2.9,3.5,7.2,5.0,75.6,68.7,85.8,75.7,70.9,52.7,57.7,64.3,68.8,3,2,1,2,2,1,50.8,57.4,50.7,53.6,56.6,48.0,64.4,71.6,Good,46.6,0.2767
759,B.Tech/B.E.,Physics,1,MLOps,AI Research Scientist,Autonomous Systems/Robotics,Government Exams,7.75,82.4,1,5.6,2.3,7.8,6.8,63.4,70.3,46.5,75.2,49.8,52.0,71.3,53.0,55.9,1,2,3,1,0,1,80.1,57.2,33.4,52.2,44.9,38.7,23.5,70.5,Good,40.6,0.4355
760,B.Tech/B.E.,Statistics,3,Applied Research,Applied Scientist,AI/ML Product Companies,Government Exams,7.78,84.7,0,4.3,3.8,6.6,4.9,86.3,63.1,62.7,52.1,64.2,58.0,65.1,63.6,65.1,7,2,3,1,3,1,57.0,66.7,49.1,36.4,36.5,44.0,45.8,76.4,Good,55.8,0.8738
761,B.Tech/B.E.,Robotics,3,Applied Research,Cloud DevOps Engineer,Core Product Engineering,Higher Studies/Research,8.08,91.1,0,4.0,3.8,6.0,4.3,95.2,94.1,79.0,65.4,59.9,70.9,79.1,77.7,76.6,4,0,1,0,4,1,67.4,47.5,38.0,53.9,48.9,40.2,77.9,84.9,Excellent,52.7,0.3682
762,M.Tech/M.E.,Robotics,1,Robotics,MLOps Engineer,AI/ML Product Companies,Entrepreneurship/Startup,8.71,95.7,0,2.5,4.3,6.5,4.4,83.8,43.8,62.6,55.2,76.2,47.7,80.2,67.7,84.6,3,0,1,0,1,0,43.4,38.7,35.2,24.1,45.4,33.3,38.6,77.9,Good,57.9,0.9107
763,M.Tech/M.E.,Pharmacy,2,Applied Research,Computer Vision Engineer,Autonomous Systems/Robotics,Entrepreneurship/Startup,8.24,85.1,0,4.6,1.8,6.2,3.8,82.2,51.2,55.4,57.7,64.1,38.8,69.1,44.2,49.2,2,1,3,2,0,0,36.5,56.2,42.7,28.3,44.6,37.9,31.5,76.7,Good,43.6,0.4413
764,MCA,Robotics,1,Generative AI,Software Engineer Full Stack,Government/PSU,Freelance/Remote Work,6.73,85.0,0,4.6,2.3,4.8,5.7,80.0,63.4,42.5,56.3,51.1,26.3,54.8,46.2,64.4,0,0,2,1,4,0,29.5,38.1,47.0,15.3,55.1,30.8,44.4,67.1,Average,41.2,0.088
765,B.Tech/B.E.,Aerospace Engineering,4,Computer Vision,Data Analyst,Analytics/Data Services,Higher Studies/Research,5.88,75.6,2,3.2,0.0,6.0,5.3,62.3,51.6,52.6,57.1,41.4,41.0,52.8,92.2,74.2,2,0,1,0,1,0,59.1,49.7,49.3,40.2,30.6,27.2,32.4,62.5,Average,47.8,0.508
766,B.Tech/B.E.,Statistics,4,Generative AI,Prompt Engineer,HealthTech,Higher Studies/Research,8.55,77.0,0,5.7,2.9,6.8,7.4,76.7,37.9,46.3,50.9,66.6,31.4,70.4,64.1,79.0,1,1,3,1,0,0,36.4,44.3,42.5,20.4,33.5,32.2,40.9,87.7,Excellent,40.6,0.3016
767,BS (Data Science & AI),AI & Data Science,1,Applied Research,AI Transformation Consultant,Consulting,Job Placement,8.21,88.9,0,6.5,5.2,8.4,4.7,84.0,90.0,85.7,85.0,56.9,72.7,91.1,56.8,68.3,7,1,2,1,2,1,79.0,76.5,52.6,47.1,66.7,46.5,76.5,82.2,Excellent,62.5,0.6715
768,BS (Data Science & AI),Chemical Engineering,1,Computer Vision,Software Engineer Full Stack,Core Product Engineering,Higher Studies/Research,6.72,69.4,3,3.1,3.4,6.2,5.0,62.7,47.2,42.3,38.2,59.9,55.1,43.1,89.0,88.8,2,0,3,1,0,1,43.5,57.6,51.9,45.0,53.6,26.9,50.7,56.4,At-Risk,40.1,0.3358
769,BCA,Mathematics & Computing,3,Robotics,Computer Vision Engineer,AI/ML Product Companies,Government Exams,6.93,89.7,1,4.7,3.6,6.1,5.8,64.0,44.7,38.4,43.4,59.8,63.0,54.6,65.7,52.0,4,4,3,1,3,0,62.0,76.0,58.3,57.6,39.9,35.3,30.2,74.4,Good,47.2,0.6125
770,B.Tech/B.E.,Statistics,4,Classical ML,AI/ML Engineer,GenAI Startups,Job Placement,8.2,75.3,0,3.4,2.5,6.4,4.7,83.3,65.4,67.6,55.9,75.3,59.6,63.0,80.1,78.0,5,2,2,1,2,2,47.4,55.0,61.8,39.2,49.9,46.0,51.9,89.2,Excellent,53.4,0.8755
771,B.Tech/B.E.,Statistics,4,Generative AI,Conversational AI Engineer,AI/ML Product Companies,Freelance/Remote Work,4.92,55.3,5,1.9,1.8,5.9,5.2,47.6,52.6,17.5,37.7,41.4,47.7,52.7,54.6,47.8,0,1,2,0,0,0,34.4,33.1,33.9,35.9,36.4,20.2,25.6,41.1,At-Risk,15.7,0.0993
772,M.Tech/M.E.,Electronics & Instrumentation,1,Generative AI,Robotics Engineer,FinTech,Government Exams,5.63,72.4,2,3.0,5.0,5.3,7.0,59.2,72.5,58.7,49.4,47.6,64.5,51.6,41.5,61.9,4,3,4,2,1,1,60.0,52.1,48.5,52.9,59.3,41.6,41.6,59.7,Average,42.8,0.4145
773,B.Tech/B.E.,Chemical Engineering,3,Generative AI,Data Analyst,Freelance/Remote-Global,Freelance/Remote Work,6.51,79.8,4,3.2,0.5,7.9,2.4,64.5,49.1,44.4,40.0,21.4,33.8,61.6,54.3,63.7,1,0,2,0,1,0,28.3,43.0,55.3,23.7,23.3,35.4,39.8,61.9,Average,28.1,0.0961
